코드,평,전용면적(㎡),층,건축년도,predicted
1129013300,19,62.16,3,1997,"   deposit  pricemon          building         road           dong
0    500.0        32       소산하이츠맨션(5차)  보국문로16가길 57  서울특별시 성북구 정릉동
1    500.0        40             춘헌하이츠  정릉로27길 71-7  서울특별시 성북구 정릉동
2   3000.0        60  청구하이츠맨션(266-128)   보국문로18길 29  서울특별시 성북구 정릉동
3    500.0        20          초원빌라A,B동    길음로 135-7  서울특별시 성북구 길음동
4  10000.0        10            가만그린빌라    정릉로12길 40  서울특별시 성북구 정릉동"
1129011300,14,45.86,3,2002,"   deposit  pricemon building        road             dong
0   1000.0        35      코지빌     삼선교로 61  서울특별시 성북구 삼선동4가
1   3000.0        40   성종그린빌2     삼선교로 72  서울특별시 성북구 삼선동5가
2   8500.0        25     원촌빌라  보문로34가길 27  서울특별시 성북구 동선동3가
3   4000.0        26   성종그린빌1     삼선교로 68  서울특별시 성북구 삼선동3가
4   4000.0        70     굿모닝빌     삼선교로 64  서울특별시 성북구 삼선동3가"
1129011800,4,12.71,5,2011,"   deposit  pricemon building         road             dong
0   1000.0        55   M-City    보문로34가길 8  서울특별시 성북구 동선동3가
1   1000.0        54     휴림빌딩    동소문로25길 9  서울특별시 성북구 동선동4가
2   2000.0        45    동선마루채   동소문로22길 60  서울특별시 성북구 동선동2가
3   3000.0        35  두원SN하우스  삼선교로23가길 48  서울특별시 성북구 삼선동4가
4   7000.0        10  두원SN하우스  삼선교로23가길 48  서울특별시 성북구 삼선동4가"
1129011600,4,14.08,7,2014,"   deposit  pricemon building           road              dong
0   2000.0        55      소나무  동소문로24길 13-17   서울특별시 성북구 동선동1가
1   5000.0        40    허브하우스  동소문로24길 13-13   서울특별시 성북구 동선동1가
2   4000.0        40     바로세움   동소문로24길 13-9   서울특별시 성북구 동선동1가
3   6000.0        15    금강아트빌     동소문로24길 36   서울특별시 성북구 동선동1가
4   1000.0        60     유성빌딩     동소문로17길 26  서울특별시 성북구 동소문동6가"
1129013900,15,49.75,5,2002,"   deposit  pricemon       building           road           dong
0  13000.0        20        (245-7)      돌곶이로24길 5  서울특별시 성북구 석관동
1   1500.0        40         투원베스트빌    돌곶이로41가길 15  서울특별시 성북구 장위동
2   1500.0        60  정원주택(266-550)  보국문로16가길 34-3  서울특별시 성북구 정릉동
3   3000.0        55           대건빌라   한천로81길 29-11  서울특별시 성북구 석관동
4   3000.0        40        동일ART맨션     화랑로32길 121  서울특별시 성북구 석관동"
1129012900,14,45.19,2,2004,"   deposit  pricemon        building            road             dong
0   2000.0        55          동성힐하우스  아리랑로19다길 37-13    서울특별시 성북구 정릉동
1   1500.0        55   선우쉐르빌(266-42)     보국문로16다길 25    서울특별시 성북구 정릉동
2   4000.0        60           동선동빌라      동소문로29길 77  서울특별시 성북구 동선동5가
3   9000.0        25  삼성그린빌라(266-53)     보국문로16가길 67    서울특별시 성북구 정릉동
4   5000.0        40   우진빌라(402-151)    보국문로12길 15-7    서울특별시 성북구 정릉동"
1129010700,18,60.27,5,2001,"   deposit  pricemon      building         road              dong
0   5000.0        28        성종그린빌1      삼선교로 68   서울특별시 성북구 삼선동3가
1   6000.0        60         삼선빌라트      삼선교로 74   서울특별시 성북구 삼선동5가
2   5000.0        75  동소문동근생및다세대주택   동소문로 47-15  서울특별시 성북구 동소문동4가
3  15000.0        18        (52-0)  동소문로13나길 41  서울특별시 성북구 동소문동6가
4  15000.0        20        (52-0)  동소문로13나길 41  서울특별시 성북구 동소문동6가"
1129013900,11,36.44,5,2013,"   deposit  pricemon   building          road            dong
0   2000.0        70      삼성하이빌    종암로36가길 19  서울특별시 성북구 하월곡동
1   3000.0        80  천우네오젠(9차)  종암로9다길 40-23   서울특별시 성북구 종암동
2   1000.0        65      성민하우스    돌곶이로11길 10   서울특별시 성북구 석관동
3   1000.0        50         유원  종암로13가길 27-4   서울특별시 성북구 종암동
4   1000.0        40     223-40     장월로23길 47   서울특별시 성북구 장위동"
1129012000,11,36.41,1,2012,"   deposit  pricemon building         road             dong
0   1000.0        65     풀하우스   동소문로23길 57  서울특별시 성북구 동선동5가
1   2000.0        80     (10)  삼선교로23가길 62  서울특별시 성북구 삼선동4가
2   1000.0        50  (143-5)   동소문로26다길 5  서울특별시 성북구 동선동3가
3   6000.0        25      에버빌  보문로31길 25-5  서울특별시 성북구 삼선동5가
4   6000.0        25      에버빌  보문로31길 25-5  서울특별시 성북구 삼선동5가"
1129013100,7,22.45,3,2017,"   deposit  pricemon   building         road             dong
0   5000.0        30     (74-4)  지봉로23길 13-9  서울특별시 성북구 보문동2가
1  12500.0        10    범진우주하우스  지봉로23길 13-5  서울특별시 성북구 보문동2가
2   1006.0        13  (266-180)   보국문로16길 24    서울특별시 성북구 정릉동
3  12000.0        10       골든캐슬    서경로11길 27    서울특별시 성북구 정릉동
4  12000.0         5       골든캐슬    서경로11길 27    서울특별시 성북구 정릉동"
1129012600,20,66.42,3,1993,"   deposit  pricemon     building         road             dong
0   6000.0        60         용일빌라           68  서울특별시 성북구 보문동4가
1    500.0        40        춘헌하이츠  정릉로27길 71-7    서울특별시 성북구 정릉동
2   1000.0        45      일화하이츠빌라   아리랑로5길 125    서울특별시 성북구 정릉동
3    500.0        32  소산하이츠맨션(5차)  보국문로16가길 57    서울특별시 성북구 정릉동
4    500.0        70         한전주택   정릉로10다길 49    서울특별시 성북구 정릉동"
1129012100,8,27.32,3,2015,"   deposit  pricemon building         road             dong
0   3000.0        77     화이트빌           11  서울특별시 성북구 안암동2가
1   1000.0        60       예담           14  서울특별시 성북구 안암동1가
2   1500.0        50    벨로시빌딩  동소문로26나길 31  서울특별시 성북구 동선동3가
3   1000.0        45       해든           23  서울특별시 성북구 안암동2가
4   1000.0        70  (15-17)    개운사길 42-3  서울특별시 성북구 안암동5가"
1129012500,4,12.12,2,2019,"   deposit  pricemon  building         road             dong
0   1000.0        60        코윈           35  서울특별시 성북구 안암동5가
1   1000.0        50  E.S Vill    고려대로7다길 5  서울특별시 성북구 안암동1가
2   3000.0        40       동은빌  보문로30길 40-6  서울특별시 성북구 안암동1가
3   1000.0        45   (134-7)  안암로9가길 80-6  서울특별시 성북구 안암동5가
4   1000.0        60        코윈           35  서울특별시 성북구 안암동5가"
1129011400,18,60.97,5,2008,"   deposit  pricemon building         road             dong
0   6000.0        60    삼선빌라트      삼선교로 74  서울특별시 성북구 삼선동5가
1  19000.0        22    성원하이빌   보문로34가길 33  서울특별시 성북구 동선동3가
2   5000.0        28   성종그린빌1      삼선교로 68  서울특별시 성북구 삼선동3가
3   3000.0        50     현명빌딩      삼선교로 39  서울특별시 성북구 삼선동2가
4   1000.0        55    프린스빌라  보문로32길 80-4  서울특별시 성북구 동선동2가"
1129013500,6,19.06,3,1997,"   deposit  pricemon     building         road             dong
0  10000.0        20         인성빌라     지봉로23길 9  서울특별시 성북구 보문동2가
1   9000.0        20       정릉아트빌라  보국문로10길 3-4    서울특별시 성북구 정릉동
2    500.0        44       동성네스트빌     서경로 17-7    서울특별시 성북구 정릉동
3  10300.0        12         인성빌라     지봉로23길 9  서울특별시 성북구 보문동2가
4   2000.0        30  창신빌라508-116   북악산로1다길 21    서울특별시 성북구 정릉동"
1129013800,20,66.17,2,2003,"   deposit  pricemon building         road            dong
0   5000.0        50    드림파크빌      장월로2길 9   서울특별시 성북구 장위동
1  16500.0        10   (3-48)     월곡로6길 27   서울특별시 성북구 종암동
2  10000.0        20    종암하이츠     월곡로6길 14   서울특별시 성북구 종암동
3   5000.0        60    월드빌A동  오패산로3길 36-4  서울특별시 성북구 하월곡동
4   5000.0        60    동명아트빌   장위로11가길 77   서울특별시 성북구 장위동"
1129013300,20,65.62,4,2007,"   deposit  pricemon   building        road           dong
0   6000.0        20     해오름빌라트  보국문로8다길 56  서울특별시 성북구 정릉동
1  15000.0        25       시온빌딩   정릉로42길 20  서울특별시 성북구 정릉동
2   5000.0        60  (227-170)  길음로15가길 17  서울특별시 성북구 정릉동
3  11000.0        37      영풍하이텍   솔샘로18길 76  서울특별시 성북구 정릉동
4  16000.0         5   (290-20)   보국문로24길 8  서울특별시 성북구 정릉동"
1129013600,14,46.54,3,2018,"   deposit  pricemon building       road            dong
0   3270.0        43    창조인빌A  오패산로1길 57  서울특별시 성북구 하월곡동
1   1872.0        24   90-293  오패산로1길 47  서울특별시 성북구 하월곡동
2   3225.0        42    창조인빌B  오패산로1길 55  서울특별시 성북구 하월곡동
3   4643.0        10    창조인빌C  오패산로1길 53  서울특별시 성북구 하월곡동
4   4643.0        10    창조인빌C  오패산로1길 53  서울특별시 성북구 하월곡동"
1129012500,4,13.68,4,2011,"   deposit  pricemon  building       road             dong
0   2000.0        50   the ban  인촌로22길 25  서울특별시 성북구 안암동5가
1   2000.0        45  (134-27)  안암로9가길 85  서울특별시 성북구 안암동5가
2   1000.0        58     E & I     안암로 45  서울특별시 성북구 안암동5가
3   1000.0        45      스타힐스         24  서울특별시 성북구 안암동2가
4    800.0        32   (160-7)  인촌로14길 12  서울특별시 성북구 안암동2가"
1129011500,10,32.78,14,2014,"   deposit  pricemon  building          road             dong
0   7000.0        40     (2-5)   동소문로20가길 12  서울특별시 성북구 동선동1가
1   4000.0        55     (2-5)   동소문로20가길 12  서울특별시 성북구 동선동1가
2   4000.0        40      바로세움  동소문로24길 13-9  서울특별시 성북구 동선동1가
3   2000.0       110  (104-23)            49  서울특별시 성북구 안암동5가
4   3000.0        55     바로세움2   동소문로23길 8-6  서울특별시 성북구 동선동4가"
1129012200,4,14.67,3,2018,"   deposit  pricemon  building       road             dong
0   1000.0        65      밀로바니         28  서울특별시 성북구 안암동2가
1   1000.0        50        예담  인촌로7나길 14  서울특별시 성북구 안암동1가
2   2000.0        45  E.S Vill  고려대로7다길 5  서울특별시 성북구 안암동1가
3   1000.0        60        코윈         35  서울특별시 성북구 안암동5가
4   1000.0        50       해마루          6  서울특별시 성북구 안암동1가"
1129013700,9,29.98,3,2019,"   deposit  pricemon building          road            dong
0   3000.0        70    토티하우스      화랑로23길 7  서울특별시 성북구 상월곡동
1   2000.0        60     더테라스   장월로8길 39-13   서울특별시 성북구 장위동
2   2000.0        60     더테라스   장월로8길 39-13   서울특별시 성북구 장위동
3    900.0        63    터틀하우스     화랑로14길 88  서울특별시 성북구 하월곡동
4   1096.0        14  장위에스하임2  장위로15길 34-18   서울특별시 성북구 장위동"
1129010400,7,24.48,5,1998,"   deposit  pricemon      building        road              dong
0   3000.0        40           능현빌  창경궁로43길 29   서울특별시 성북구 성북동1가
1   5000.0        50  동소문동근생및다세대주택  동소문로 47-15  서울특별시 성북구 동소문동4가
2  11000.0        10          서흥빌라  성북로14나길 27     서울특별시 성북구 성북동
3   1000.0        60           ACE   삼선교로 46-6   서울특별시 성북구 삼선동3가
4   3000.0        50     힐탑빌라트103동   아리랑로5길 48     서울특별시 성북구 돈암동"
1129012500,4,14.47,6,2012,"   deposit  pricemon building         road             dong
0   1000.0        55     영산빌딩           15  서울특별시 성북구 안암동5가
1   2000.0        55     영팰리스  동소문로23길 8-7  서울특별시 성북구 동선동4가
2   4000.0        35  (75-10)    지봉로 175-2  서울특별시 성북구 보문동2가
3   4000.0        35  (75-10)    지봉로 175-2  서울특별시 성북구 보문동2가
4   1000.0        55     영팰리스  동소문로23길 8-7  서울특별시 성북구 동선동4가"
1129011100,8,27.91,3,2016,"   deposit  pricemon building         road              dong
0   3000.0        65    DH팰리스  삼선교로10다길 22   서울특별시 성북구 삼선동1가
1   4000.0        55  (10-13)   동소문로15길 94  서울특별시 성북구 동소문동7가
2   3000.0        70     (10)  삼선교로23가길 62   서울특별시 성북구 삼선동4가
3   1000.0        68      영인빌   삼선교로18길 39   서울특별시 성북구 삼선동5가
4   1000.0        55      그린빌  동소문로13나길 40  서울특별시 성북구 동소문동6가"
1129013300,18,58.34,3,2018,"   deposit  pricemon building         road            dong
0   2124.0        28   90-293    오패산로1길 47  서울특별시 성북구 하월곡동
1   5000.0        50    종암힐스톤    월곡로10길 42   서울특별시 성북구 종암동
2   2170.0        28   해마루빌IV    장위로29길 14   서울특별시 성북구 장위동
3   2284.0        30   해마루빌IV    장위로29길 14   서울특별시 성북구 장위동
4    483.0        42      미소가  종암로22길 34-5   서울특별시 성북구 종암동"
1129013800,9,29.93,4,2017,"   deposit  pricemon building         road            dong
0   4000.0        40   223-40    장월로23길 47   서울특별시 성북구 장위동
1   4000.0        40   223-40    장월로23길 47   서울특별시 성북구 장위동
2   7000.0        40     하늘꿈터   장위로21다길 59   서울특별시 성북구 장위동
3   8000.0        10   223-40    장월로23길 47   서울특별시 성북구 장위동
4   6000.0        70  (26-25)  오패산로4길 68-6  서울특별시 성북구 하월곡동"
1129012100,5,16.28,4,2017,"   deposit  pricemon building         road             dong
0   2000.0        45      해마루            6  서울특별시 성북구 안암동1가
1   1000.0        55    제니하우스    안암로9가길 71  서울특별시 성북구 안암동5가
2   2000.0        60    제니하우스    안암로9가길 71  서울특별시 성북구 안암동5가
3   1000.0        50     영팰리스  동소문로23길 8-7  서울특별시 성북구 동선동4가
4    800.0        32  (160-7)    인촌로14길 12  서울특별시 성북구 안암동2가"
1129012000,21,69.25,2,2003,"   deposit  pricemon   building     road             dong
0   2000.0        42       기원빌라       32  서울특별시 성북구 안암동3가
1   2000.0        80      옥인호주택    19-16  서울특별시 성북구 안암동2가
2   2000.0        80      옥인호주택    19-16  서울특별시 성북구 안암동2가
3   7000.0        55  (103-125)    14-21  서울특별시 성북구 안암동5가
4   3000.0        40     성종그린빌2  삼선교로 72  서울특별시 성북구 삼선동5가"
1129012200,4,12.52,4,2013,"   deposit  pricemon  building       road             dong
0    800.0        32   (160-7)  인촌로14길 12  서울특별시 성북구 안암동2가
1   1000.0        45      스타힐스         24  서울특별시 성북구 안암동2가
2   2000.0        45       해마루          6  서울특별시 성북구 안암동1가
3   1000.0        58     E & I     안암로 45  서울특별시 성북구 안암동5가
4   2000.0        45  (134-27)  안암로9가길 85  서울특별시 성북구 안암동5가"
1129011600,4,14.08,7,2014,"   deposit  pricemon building           road              dong
0   2000.0        55      소나무  동소문로24길 13-17   서울특별시 성북구 동선동1가
1   5000.0        40    허브하우스  동소문로24길 13-13   서울특별시 성북구 동선동1가
2   4000.0        40     바로세움   동소문로24길 13-9   서울특별시 성북구 동선동1가
3   6000.0        15    금강아트빌     동소문로24길 36   서울특별시 성북구 동선동1가
4   1000.0        60     유성빌딩     동소문로17길 26  서울특별시 성북구 동소문동6가"
1129012000,11,36.13,1,2012,"   deposit  pricemon building         road             dong
0   1000.0        65     풀하우스   동소문로23길 57  서울특별시 성북구 동선동5가
1   2000.0        80     (10)  삼선교로23가길 62  서울특별시 성북구 삼선동4가
2   1000.0        50  (143-5)   동소문로26다길 5  서울특별시 성북구 동선동3가
3   6000.0        25      에버빌  보문로31길 25-5  서울특별시 성북구 삼선동5가
4   6000.0        25      에버빌  보문로31길 25-5  서울특별시 성북구 삼선동5가"
1129011000,12,38.16,3,2013,"   deposit  pricemon building          road              dong
0   1000.0        50   (42-0)       삼선교로 65   서울특별시 성북구 삼선동4가
1   3000.0        65    DH팰리스   삼선교로10다길 22   서울특별시 성북구 삼선동1가
2   3000.0        70     (10)   삼선교로23가길 62   서울특별시 성북구 삼선동4가
3   4000.0        55  (10-13)    동소문로15길 94  서울특별시 성북구 동소문동7가
4   1000.0        42  J&K 하우스  삼선교로10길 14-5   서울특별시 성북구 삼선동1가"
1129011000,5,16.38,5,2013,"   deposit  pricemon building         road              dong
0   6000.0        45    (1-0)   삼선교로11길 46   서울특별시 성북구 삼선동4가
1   7000.0        10  두원SN하우스  삼선교로23가길 48   서울특별시 성북구 삼선동4가
2   3000.0        35  두원SN하우스  삼선교로23가길 48   서울특별시 성북구 삼선동4가
3   5000.0        20  (104-2)    아리랑로 51-1  서울특별시 성북구 동소문동7가
4   2000.0        45    동선마루채   동소문로22길 60   서울특별시 성북구 동선동2가"
1129012500,4,12.21,1,2011,"   deposit  pricemon building       road             dong
0   1000.0        60      그린빌  개운사길 41-6  서울특별시 성북구 안암동5가
1   3000.0        55      그린빌  개운사길 41-6  서울특별시 성북구 안암동5가
2   5000.0        30      그린빌  개운사길 41-6  서울특별시 성북구 안암동5가
3   2000.0        60      그린빌  개운사길 41-6  서울특별시 성북구 안암동5가
4   1000.0        60      그린빌  개운사길 41-6  서울특별시 성북구 안암동5가"
1129013300,15,48.9,1,2011,"   deposit  pricemon    building          road             dong
0   5000.0        50  일성아크로빌(C동)    보국문로38길 15    서울특별시 성북구 정릉동
1  10000.0        70          동성     보문로25길 24  서울특별시 성북구 보문동2가
2    900.0        75         미성빌  화랑로17길 24-12   서울특별시 성북구 상월곡동
3   4000.0        75         라온빌   종암로21길 37-9    서울특별시 성북구 종암동
4    755.0        44         골든빌  종암로19나길 12-1    서울특별시 성북구 종암동"
1129013800,15,50.06,3,2019,"   deposit  pricemon building       road            dong
0   4666.0        10    창조인빌C  오패산로1길 53  서울특별시 성북구 하월곡동
1   3225.0        42    창조인빌B  오패산로1길 55  서울특별시 성북구 하월곡동
2   4643.0        10    창조인빌C  오패산로1길 53  서울특별시 성북구 하월곡동
3   4643.0        10    창조인빌C  오패산로1길 53  서울특별시 성북구 하월곡동
4   3270.0        43    창조인빌A  오패산로1길 57  서울특별시 성북구 하월곡동"
1129012200,9,30.09,3,2013,"   deposit  pricemon building         road             dong
0   3000.0        77     화이트빌           11  서울특별시 성북구 안암동2가
1   1000.0        45       해든           23  서울특별시 성북구 안암동2가
2   1000.0        60       예담           14  서울특별시 성북구 안암동1가
3   1000.0        70  (15-17)    개운사길 42-3  서울특별시 성북구 안암동5가
4   1500.0        50    벨로시빌딩  동소문로26나길 31  서울특별시 성북구 동선동3가"
1129013800,16,53.73,-1,1992,"   deposit  pricemon      building         road            dong
0   6000.0        15          세영빌라    장위로26길 39   서울특별시 성북구 장위동
1   3000.0        35          삼호맨션   화랑로21가길 52  서울특별시 성북구 상월곡동
2    500.0        30      (334-74)   돌곶이로21길 20   서울특별시 성북구 석관동
3    500.0        35          대원타운   아리랑로5길 147   서울특별시 성북구 정릉동
4    300.0        15  단독형(332-341)  돌곶이로7길 11-8   서울특별시 성북구 석관동"
1129010900,5,16.1,5,2014,"   deposit  pricemon building         road              dong
0   6000.0        45    (1-0)   삼선교로11길 46   서울특별시 성북구 삼선동4가
1   7000.0        10  두원SN하우스  삼선교로23가길 48   서울특별시 성북구 삼선동4가
2   3000.0        35  두원SN하우스  삼선교로23가길 48   서울특별시 성북구 삼선동4가
3   5000.0        20  (104-2)    아리랑로 51-1  서울특별시 성북구 동소문동7가
4   2000.0        45    동선마루채   동소문로22길 60   서울특별시 성북구 동선동2가"
1129013300,14,46.03,2,1997,"   deposit  pricemon     building         road           dong
0   8000.0        10          우성힐     솔샘로9길 29  서울특별시 성북구 정릉동
1  10000.0        30      한빛하이츠빌라  종암로14길 26-3  서울특별시 성북구 종암동
2   2000.0        60       명성그린빌라   보국문로18가길 9  서울특별시 성북구 정릉동
3   1000.0        50        미라보빌라    월계로22길 20  서울특별시 성북구 장위동
4   2000.0        30  창신빌라508-116   북악산로1다길 21  서울특별시 성북구 정릉동"
1129011400,4,13.54,4,2010,"   deposit  pricemon building         road             dong
0   3000.0        30  두원SN하우스  삼선교로23가길 48  서울특별시 성북구 삼선동4가
1   1000.0        55   M-City    보문로34가길 8  서울특별시 성북구 동선동3가
2   4000.0        20     백림빌딩      삼선교로 81  서울특별시 성북구 삼선동4가
3   5000.0        20     백림빌딩      삼선교로 81  서울특별시 성북구 삼선동4가
4   3000.0        33     백림빌딩      삼선교로 81  서울특별시 성북구 삼선동4가"
1129013700,38,127.03,1,1985,"   deposit  pricemon        building        road             dong
0  10000.0        50            삼익빌라   정릉로12길 26    서울특별시 성북구 정릉동
1    300.0        10  성북퍼시픽하우스(A,B동)   안암로9가길 45  서울특별시 성북구 안암동5가
2  10000.0        80  성북퍼시픽하우스(A,B동)   안암로9가길 45  서울특별시 성북구 안암동5가
3   5000.0        50  신진빌라가동(820-45)  보국문로 193-1    서울특별시 성북구 정릉동
4    200.0        15     정원빌라(914-1)   정릉로10라길 8    서울특별시 성북구 정릉동"
1129013600,14,47.595,5,2018,"   deposit  pricemon building       road            dong
0   1881.0        25    창조인빌A  오패산로1길 57  서울특별시 성북구 하월곡동
1   1899.0        25    창조인빌B  오패산로1길 55  서울특별시 성북구 하월곡동
2   1899.0        25    창조인빌B  오패산로1길 55  서울특별시 성북구 하월곡동
3   4147.0         9   90-293  오패산로1길 47  서울특별시 성북구 하월곡동
4   1764.0        23   90-293  오패산로1길 47  서울특별시 성북구 하월곡동"
