코드,평,전용면적(㎡),층,건축년도,predicted
1130510300,10,34.38,4,2010,"   deposit  pricemon        building           road           dong
0    600.0        20   위하우스(410-121)      인수봉로64길 5  서울특별시 강북구 수유동
1   6000.0        40    동일씨티빌(48-44)      수유로12길 19  서울특별시 강북구 수유동
2   3000.0        60  신성젠트리스(296-31)  인수봉로72길 15-30  서울특별시 강북구 수유동
3  10000.0        35          삼각산드림빌       인수봉로 239  서울특별시 강북구 수유동
4   5000.0        55   중앙하이츠(281-48)     4.19로1길 34  서울특별시 강북구 수유동"
1130510200,3,11.25,6,2012,"   deposit  pricemon building         road          dong
0    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
1    500.0        40   w-vill   오패산로78길 12  서울특별시 강북구 번동
2   3000.0        40      송유빌    오패산로78길 8  서울특별시 강북구 번동
3    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
4   3000.0        38     드림타워  도봉로96길 5-11  서울특별시 강북구 번동"
1130510300,7,24.6,4,1994,"   deposit  pricemon      building           road           dong
0   1000.0        35         월드빌리지       삼양로97길 7  서울특별시 강북구 수유동
1   1000.0        40       남전하이츠빌라  한천로166길 20-10  서울특별시 강북구 수유동
2   2000.0        30  혁구하이츠빌라(제8차)      삼양로119길 1  서울특별시 강북구 수유동
3   1000.0        50          성연빌라      삼각산로33길 3  서울특별시 강북구 수유동
4   1500.0        38          백학맨션    인수봉로72가길 28  서울특별시 강북구 수유동"
1130510400,5,16.43,5,2013,"   deposit  pricemon building          road           dong
0   3000.0        30    코지하우스    한천로 1053-6  서울특별시 강북구 수유동
1   1000.0        45     공간라움       삼양로 498  서울특별시 강북구 수유동
2    500.0        45   엠제이하우스     도봉로97길 41  서울특별시 강북구 수유동
3   1000.0        37     효성-빌    삼양로155가길 8  서울특별시 강북구 우이동
4   3000.0        50     시즌빌라  삼양로88가길 12-2  서울특별시 강북구 수유동"
1130510300,21,69.57,1,2010,"   deposit  pricemon        building          road           dong
0  11000.0        40           현대아트홈     노해로33나길 6  서울특별시 강북구 수유동
1   3000.0        70    수유빌라(527-44)    인수봉로 249-3  서울특별시 강북구 수유동
2   5000.0        60  화인하우스(130-143)    노해로9길 60-4  서울특별시 강북구 수유동
3    100.0        10         해성빌라트6차    수유로4길 42-1  서울특별시 강북구 수유동
4   3000.0        60    진주맨션(130-42)  수유로17나길 10-4  서울특별시 강북구 수유동"
1130510300,14,45.4,2,1995,"   deposit  pricemon     building         road           dong
0   1000.0        60         희원빌라   삼양로117길 20  서울특별시 강북구 수유동
1   1000.0        58  대우빌라(400-7)    삼양로87길 12  서울특별시 강북구 수유동
2   1000.0        50     세윤하이츠(A)   인수봉로50길 14  서울특별시 강북구 수유동
3   1000.0        50         이화빌라  삼양로139나길 53  서울특별시 강북구 수유동
4   2000.0        35         평화빌라   노해로35길 5-5  서울특별시 강북구 수유동"
1130510100,4,12.43,5,2011,"   deposit  pricemon   building         road           dong
0    500.0        33   (224-31)    도봉로53길 43  서울특별시 강북구 미아동
1   2500.0        38  수유지웰에스테이트    도봉로76길 48  서울특별시 강북구 미아동
2   1000.0        40    나루아이빌2차    삼양로63가길 4  서울특별시 강북구 미아동
3   3000.0        10     다우화이트빌   솔매로22가길 45  서울특별시 강북구 미아동
4   3000.0        38       드림타워  도봉로96길 5-11   서울특별시 강북구 번동"
1130510200,6,21.11,7,2012,"   deposit  pricemon building         road          dong
0   3000.0        40      송유빌    오패산로78길 8  서울특별시 강북구 번동
1    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
2    500.0        40   w-vill   오패산로78길 12  서울특별시 강북구 번동
3    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
4   3000.0        38     드림타워  도봉로96길 5-11  서울특별시 강북구 번동"
1130510300,14,46.14,-1,2001,"   deposit  pricemon      building           road           dong
0    500.0        45   신성빌라(392-6)     삼각산로24길 31  서울특별시 강북구 수유동
1   7400.0        40          청우주택  한천로139나길 14-5  서울특별시 강북구 수유동
2   7000.0        30  대성빌라트(693-7)   노해로32길 19-21  서울특별시 강북구 수유동
3   1500.0        60      유림빌라(3차)    삼양로92길 1-13  서울특별시 강북구 수유동
4   1000.0        46          삼원맨션   인수봉로61길 38-9  서울특별시 강북구 수유동"
1130510300,17,56.22,2,2002,"   deposit  pricemon        building          road           dong
0   1000.0        60       북한산쉐르빌(B)  인수봉로61길 52-4  서울특별시 강북구 수유동
1    100.0        25           SH스카이    인수봉로23가길 3  서울특별시 강북구 수유동
2   4500.0        62       은진스톤하우스B동   노해로8가길 36-6  서울특별시 강북구 수유동
3   5000.0        57       은진스톤하우스B동   노해로8가길 36-6  서울특별시 강북구 수유동
4  11000.0        30  은진스톤하우스(29-21)    삼각산로34길 60  서울특별시 강북구 수유동"
1130510100,10,33.199,5,2019,"   deposit  pricemon     building        road           dong
0   3534.0        26        시온그린빌    삼양로53길 3  서울특별시 강북구 미아동
1   1500.0        65          가온빌   삼양로51길 38  서울특별시 강북구 미아동
2   4000.0        60  유화빌(301-11)    솔매로40길 6  서울특별시 강북구 미아동
3   2000.0        50        예담빌리지   솔매로10길 14  서울특별시 강북구 미아동
4   8000.0        40  HappyWave2차  오패산로 139-8  서울특별시 강북구 미아동"
1130510100,14,45.2,5,2014,"   deposit  pricemon     building        road           dong
0   1500.0        65          가온빌   삼양로51길 38  서울특별시 강북구 미아동
1    300.0        20         탑클래스  삼양로38라길 27  서울특별시 강북구 미아동
2   8000.0        40  HappyWave2차  오패산로 139-8  서울특별시 강북구 미아동
3   2000.0        50        예담빌리지   솔매로10길 14  서울특별시 강북구 미아동
4   4000.0        60  유화빌(301-11)    솔매로40길 6  서울특별시 강북구 미아동"
1130510300,13,41.91,3,2006,"   deposit  pricemon      building         road           dong
0   3000.0        40         노블하우스  인수봉로52가길 20  서울특별시 강북구 수유동
1   1000.0        55  은진하이빌(305-1)   삼양로117길 55  서울특별시 강북구 수유동
2   6000.0        40  동일씨티빌(48-44)    수유로12길 19  서울특별시 강북구 수유동
3  10000.0        25        설악빌라A동    삼양로98길 38  서울특별시 강북구 수유동
4    500.0        55         대창그린빌    삼양로87길 43  서울특별시 강북구 수유동"
1130510200,7,21.72,7,2012,"   deposit  pricemon building         road          dong
0    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
1   3000.0        40      송유빌    오패산로78길 8  서울특별시 강북구 번동
2    500.0        40   w-vill   오패산로78길 12  서울특별시 강북구 번동
3    500.0        50      송유빌    오패산로78길 8  서울특별시 강북구 번동
4   3000.0        38     드림타워  도봉로96길 5-11  서울특별시 강북구 번동"
1130510300,12,39.54,3,2001,"   deposit  pricemon       building         road           dong
0   1000.0        50           성연빌라    삼각산로33길 3  서울특별시 강북구 수유동
1   1500.0        38           백학맨션  인수봉로72가길 28  서울특별시 강북구 수유동
2   3000.0        40          노블하우스  인수봉로52가길 20  서울특별시 강북구 수유동
3   3000.0        40    경일빌라(1-148)    수유로17길 18  서울특별시 강북구 수유동
4   6000.0        20  은진스톤하우스(28-9)  삼양로98길 33-1  서울특별시 강북구 수유동"
1130510100,9,28.5,3,2013,"   deposit  pricemon     building         road           dong
0    500.0        58         카사미아     도봉로47길 6  서울특별시 강북구 미아동
1   3000.0        35    수유지웰에스테이트    도봉로76길 48  서울특별시 강북구 미아동
2   3000.0        10       다우화이트빌   솔매로22가길 45  서울특별시 강북구 미아동
3   4000.0        60  유화빌(301-11)     솔매로40길 6  서울특별시 강북구 미아동
4   5000.0        60        탑몽펠리에  삼양로38길 25-4  서울특별시 강북구 미아동"
1130510300,15,47.94,4,2008,"   deposit  pricemon       building         road           dong
0   6000.0        40   동일씨티빌(48-44)    수유로12길 19  서울특별시 강북구 수유동
1   3000.0        70  청솔하이빌(178-33)   한천로 1064-3  서울특별시 강북구 수유동
2   5000.0        30      금정파크빌(다동)    덕릉로19길 19  서울특별시 강북구 수유동
3   6000.0        20  은진스톤하우스(28-9)  삼양로98길 33-1  서울특별시 강북구 수유동
4   2000.0        65            자산빌    노해로26가길 6  서울특별시 강북구 수유동"
1130510300,15,48.42,3,2010,"   deposit  pricemon      building          road           dong
0   1000.0        55  은진하이빌(305-1)    삼양로117길 55  서울특별시 강북구 수유동
1   1601.0        13         로템하이빌  노해로33길 107-3  서울특별시 강북구 수유동
2   1500.0        65       삼성해피하우스  삼양로117길 40-1  서울특별시 강북구 수유동
3   2000.0        60         남일빌1차    한천로170길 44  서울특별시 강북구 수유동
4   2500.0        60  성원하이츠(281-3)  인수봉로84길 34-6  서울특별시 강북구 수유동"
1130510100,18,60.52,1,2009,"   deposit  pricemon        building          road           dong
0   2000.0        65         썬빌라(2동)   인수봉로6길 11-6  서울특별시 강북구 미아동
1   2000.0        50           백석빌리지     솔매로10길 30  서울특별시 강북구 미아동
2   3000.0        75  제이스타빌(791-339)     삼양로64길 11  서울특별시 강북구 미아동
3   4000.0        30           베니하우스     인수봉로8길 28  서울특별시 강북구 미아동
4   8000.0        20     성신쉐르빌9차(A동)  인수봉로12길 11-7  서울특별시 강북구 미아동"
1130510200,4,12,3,2012,"   deposit  pricemon building        road          dong
0   2000.0        35   w-vill  오패산로78길 12  서울특별시 강북구 번동
1   3000.0        25   w-vill  오패산로78길 12  서울특별시 강북구 번동
2   3000.0        25   w-vill  오패산로78길 12  서울특별시 강북구 번동
3   1500.0        40   w-vill  오패산로78길 12  서울특별시 강북구 번동
4   6900.0        11   w-vill  오패산로78길 12  서울특별시 강북구 번동"
1130510300,25,84.13,3,2003,"   deposit  pricemon    building           road           dong
0   3000.0        60       수유동빌라  한천로162길 25-15  서울특별시 강북구 수유동
1  11000.0        40       현대아트홈      노해로33나길 6  서울특별시 강북구 수유동
2   5000.0        55         우진빌    삼양로130길 5-5  서울특별시 강북구 수유동
3    500.0        60  진산하이츠빌라(가)  인수봉로55길 16-11  서울특별시 강북구 수유동
4   3000.0        60      동방플러스빌     한천로143길 29  서울특별시 강북구 수유동"
1130510300,14,46.96,1,1994,"   deposit  pricemon    building          road           dong
0    500.0        30        삼호맨션  삼양로131길 5-19  서울특별시 강북구 수유동
1   1000.0        30      동아아트빌라   인수봉로55나길 20  서울특별시 강북구 수유동
2   2000.0        40  백운골든빌라(가동)    삼양로111길 27  서울특별시 강북구 수유동
3   2000.0        45     세윤하이츠빌라      수유로13길 8  서울특별시 강북구 수유동
4   1500.0        60    유림빌라(3차)   삼양로92길 1-13  서울특별시 강북구 수유동"
1130510100,12,40.15,2,2003,"   deposit  pricemon           building          road           dong
0    500.0        45             오페라하우스     솔매로6길 7-4  서울특별시 강북구 미아동
1   3000.0        20  새천년빌라1차(791-1923)    인수봉로12길 30  서울특별시 강북구 미아동
2   1500.0        45           미건주택(3동)    인수봉로 42-11  서울특별시 강북구 미아동
3   6000.0        25           (454-21)  솔샘로64다길 15-4  서울특별시 강북구 미아동
4   8000.0        20        성신쉐르빌9차(A동)  인수봉로12길 11-7  서울특별시 강북구 미아동"
1130510100,18,59.86,3,2010,"   deposit  pricemon    building        road           dong
0   3000.0        50        세명캐슬  인수봉로6가길 13  서울특별시 강북구 미아동
1   1500.0        60      SM빌라마동  인수봉로19길 21  서울특별시 강북구 미아동
2   1500.0        50      SM빌라마동  인수봉로19길 21  서울특별시 강북구 미아동
3  12000.0        30        세영빌라   도봉로49길 79  서울특별시 강북구 미아동
4   3000.0        70  북한산그랑빌102동   솔샘로65길 89  서울특별시 강북구 미아동"
1130510300,14,45.14,5,2001,"   deposit  pricemon     building           road           dong
0   3000.0        60        한신빌라트  한천로140길 11-25  서울특별시 강북구 수유동
1   3000.0        30        한솔리츠빌      인수봉로34길 5  서울특별시 강북구 수유동
2   2500.0        35     황실파크빌(A)     삼양로139길 34  서울특별시 강북구 수유동
3   3000.0        50         세광빌라        인수봉로 96  서울특별시 강북구 수유동
4   3000.0        40  경일빌라(1-148)      수유로17길 18  서울특별시 강북구 수유동"
1130510200,15,50.05,3,2001,"   deposit  pricemon       building         road          dong
0   5000.0        50          영진칸타빌   덕릉로40나길 14  서울특별시 강북구 번동
1   2000.0        58  한솔그랑빌(415-39)  오패산로74길 6-4  서울특별시 강북구 번동
2   1000.0        65           동일맨션   덕릉로 125-12  서울특별시 강북구 번동
3   1000.0        50        성원하이츠F동    도봉로96길 70  서울특별시 강북구 번동
4   3000.0        50   한신빌라(447-10)   오패산로67길 52  서울특별시 강북구 번동"
1130510300,12,39.54,2,2001,"   deposit  pricemon  building          road           dong
0   3000.0        30     일선리치빌      수유로 27-8  서울특별시 강북구 수유동
1    500.0        50    송림그린빌라   인수봉로73나길 33  서울특별시 강북구 수유동
2   1000.0        45  한솔빌라(가동)    삼각산로24길 22  서울특별시 강북구 수유동
3   1000.0        50  세윤하이츠(A)    인수봉로50길 14  서울특별시 강북구 수유동
4   1000.0        46      삼원맨션  인수봉로61길 38-9  서울특별시 강북구 수유동"
1130510100,18,60.21,3,2007,"   deposit  pricemon building         road           dong
0   3000.0        50     세명캐슬   인수봉로6가길 13  서울특별시 강북구 미아동
1   3000.0        70  이노시티빌2차   삼양로67길 3-4  서울특별시 강북구 미아동
2  12000.0        30     세영빌라    도봉로49길 79  서울특별시 강북구 미아동
3   2000.0        50  양정빌라트8차    인수봉로8길 35  서울특별시 강북구 미아동
4   2000.0        65  썬빌라(2동)  인수봉로6길 11-6  서울특별시 강북구 미아동"
1130510300,9,29.6,4,2019,"   deposit  pricemon       building        road           dong
0   1000.0        85        마루스위트30   삼양로 510-5  서울특별시 강북구 수유동
1   2000.0        60         글로리아캐슬  인수봉로55가길 6  서울특별시 강북구 수유동
2  13000.0        35        마루스위트30   삼양로 510-5  서울특별시 강북구 수유동
3   5000.0        50  월드빌리지(167-50)  한천로144길 72  서울특별시 강북구 수유동
4   3000.0        60  월드빌리지(167-50)  한천로144길 72  서울특별시 강북구 수유동"
1130510300,9,28.4,4,2003,"   deposit  pricemon  building         road           dong
0   1500.0        38      백학맨션  인수봉로72가길 28  서울특별시 강북구 수유동
1   1000.0        35     월드빌리지     삼양로97길 7  서울특별시 강북구 수유동
2  10000.0        35    삼각산드림빌     인수봉로 239  서울특별시 강북구 수유동
3   2500.0        35  황실파크빌(A)   삼양로139길 34  서울특별시 강북구 수유동
4   3000.0        30     한솔리츠빌    인수봉로34길 5  서울특별시 강북구 수유동"
1130510200,14,45.83,5,2013,"   deposit  pricemon       building         road           dong
0   2000.0        50  자산하이빌(416-84)  덕릉로41길 87-5   서울특별시 강북구 번동
1    700.0        52            라움빌    도봉로98길 28   서울특별시 강북구 번동
2   2000.0        58  한솔그랑빌(415-39)  오패산로74길 6-4   서울특별시 강북구 번동
3   1500.0        65            가온빌    삼양로51길 38  서울특별시 강북구 미아동
4   5000.0        30   양지그린빌(714-1)   노해로33나길 20  서울특별시 강북구 수유동"
1130510300,13,42.43,4,2015,"   deposit  pricemon        building           road           dong
0   3000.0        60  신성젠트리스(296-31)  인수봉로72길 15-30  서울특별시 강북구 수유동
1   4000.0        70          로즈데일빌B     노해로7길 26-4  서울특별시 강북구 수유동
2    600.0        20   위하우스(410-121)      인수봉로64길 5  서울특별시 강북구 수유동
3   3000.0        50          H home   삼양로79길 35-25  서울특별시 강북구 수유동
4   2000.0        60          글로리아캐슬     인수봉로55가길 6  서울특별시 강북구 수유동"
1130510300,12,40.47,4,1993,"   deposit  pricemon      building           road           dong
0   2000.0        30  혁구하이츠빌라(제8차)      삼양로119길 1  서울특별시 강북구 수유동
1   1000.0        40       남전하이츠빌라  한천로166길 20-10  서울특별시 강북구 수유동
2   1000.0        35         월드빌리지       삼양로97길 7  서울특별시 강북구 수유동
3   2000.0        65          희원빌라     삼양로119길 11  서울특별시 강북구 수유동
4  10000.0         5    신건영빌리지8-9동     삼양로130길 21  서울특별시 강북구 수유동"
1130510100,16,54.26,2,1999,"   deposit  pricemon     building          road           dong
0   1500.0        45     미건주택(3동)    인수봉로 42-11  서울특별시 강북구 미아동
1   7000.0        40      부성하이츠빌라     도봉로29길 95  서울특별시 강북구 미아동
2   4000.0        30        베니하우스     인수봉로8길 28  서울특별시 강북구 미아동
3   8000.0        20  성신쉐르빌9차(A동)  인수봉로12길 11-7  서울특별시 강북구 미아동
4   1000.0        30   (1264-180)   삼양로22길 35-3  서울특별시 강북구 미아동"
1130510100,13,44.28,1,1987,"   deposit  pricemon      building          road           dong
0   1000.0        60        대성그린빌라      오패산로 260  서울특별시 강북구 미아동
1   7000.0        10   삼성빌라(313-1)    삼양로54라길 14  서울특별시 강북구 미아동
2   7000.0        10   삼성빌라(313-1)    삼양로54라길 14  서울특별시 강북구 미아동
3   1000.0        50  소망빌라(432-11)    솔샘로64나길 30  서울특별시 강북구 미아동
4    500.0        40          동훈빌라  솔샘로64나길 10-4  서울특별시 강북구 미아동"
1130510200,10,31.55,4,1996,"   deposit  pricemon      building          road          dong
0    500.0        35       한양빌라(D)  오현로21길 132-4  서울특별시 강북구 번동
1    500.0        40          경원주택     오현로25길 11  서울특별시 강북구 번동
2   3000.0        50  한신빌라(447-10)    오패산로67길 52  서울특별시 강북구 번동
3    500.0        20        청화빌라3차       오현로 170  서울특별시 강북구 번동
4   1000.0        50       성원하이츠F동     도봉로96길 70  서울특별시 강북구 번동"
1130510300,14,46.2,3,2011,"   deposit  pricemon       building          road           dong
0   1601.0        13          로템하이빌  노해로33길 107-3  서울특별시 강북구 수유동
1   2000.0        60          남일빌1차    한천로170길 44  서울특별시 강북구 수유동
2   1000.0        55   은진하이빌(305-1)    삼양로117길 55  서울특별시 강북구 수유동
3   4000.0        50  은행주택(410-169)   인수봉로60길 9-4  서울특별시 강북구 수유동
4  10000.0        25         설악빌라A동     삼양로98길 38  서울특별시 강북구 수유동"
1130510300,11,36.62,5,2004,"   deposit  pricemon        building         road           dong
0   2500.0        35        황실파크빌(A)   삼양로139길 34  서울특별시 강북구 수유동
1   3000.0        30           한솔리츠빌    인수봉로34길 5  서울특별시 강북구 수유동
2   2000.0        45  현대베스트빌(335-13)  삼양로112길 9-7  서울특별시 강북구 수유동
3   1000.0        45        (410-60)  인수봉로61길 6-9  서울특별시 강북구 수유동
4  10000.0        35          삼각산드림빌     인수봉로 239  서울특별시 강북구 수유동"
1130510300,15,49.66,5,2010,"   deposit  pricemon        building         road           dong
0   3000.0        60    은행빌라(166-66)  도봉로99길 72-6  서울특별시 강북구 수유동
1   1000.0        45        (410-60)  인수봉로61길 6-9  서울특별시 강북구 수유동
2   3000.0        60    정원드림타운(103동)      삼양로 392  서울특별시 강북구 수유동
3   5000.0        30    양지그린빌(714-1)   노해로33나길 20  서울특별시 강북구 수유동
4   2000.0        45  현대베스트빌(335-13)  삼양로112길 9-7  서울특별시 강북구 수유동"
1130510300,9,31.02,5,2014,"   deposit  pricemon       building           road           dong
0   3000.0        45    세명(291-233)  삼양로123길 40-32  서울특별시 강북구 수유동
1  10000.0        50          젤존타운2     한천로160길 47  서울특별시 강북구 수유동
2   3000.0        50           시즌빌라   삼양로88가길 12-2  서울특별시 강북구 수유동
3   5000.0        55  중앙하이츠(281-48)     4.19로1길 34  서울특별시 강북구 수유동
4  10000.0        35         삼각산드림빌       인수봉로 239  서울특별시 강북구 수유동"
