코드,평,전용면적(㎡),층,건축년도,predicted
1144012300,7,23.54,3,2015,"   deposit  pricemon           building           road           dong
0   1000.0        58              이레아트빌  월드컵로13길 19-29  서울특별시 마포구 망원동
1   1000.0        51  The Prime(384-11)       동교로 57-9  서울특별시 마포구 망원동
2   3000.0        60           (473-32)   방울내로11길 15-8  서울특별시 마포구 망원동
3   6000.0        50                아름채      동교로51길 23  서울특별시 마포구 연남동
4   3000.0        50             엘에스시티뷰       동교로 30-5  서울특별시 마포구 합정동"
1144012200,11,36.37,2,1993,"   deposit  pricemon building          road           dong
0   2000.0        50     대웅빌라    독막로8길 30-8  서울특별시 마포구 합정동
1   7000.0        30     상우빌라     희우정로 45-1  서울특별시 마포구 합정동
2   1000.0        60     서울빌라      망원로1길 18  서울특별시 마포구 망원동
3   3000.0        70  (425-9)    월드컵로29길 49  서울특별시 마포구 망원동
4   1500.0        70     대도주택  희우정로20길 76-1  서울특별시 마포구 망원동"
1144012300,8,27.54,2,2011,"   deposit  pricemon building          road           dong
0   1000.0        60      이루빌  월드컵로11길 73-7  서울특별시 마포구 망원동
1  12000.0        30     아르헤빌  월드컵로11길 47-7  서울특별시 마포구 망원동
2  12000.0        40     한강타운      동교로 23-6  서울특별시 마포구 망원동
3   3000.0        45      아람빌    망원로3길 24-5  서울특별시 마포구 망원동
4  12000.0        40    명진렉스빌  월드컵로11길 79-4  서울특별시 마포구 망원동"
1144012300,25,81.36,1,2002,"   deposit  pricemon  building           road           dong
0   3000.0        90  (425-16)  월드컵로29길 45-13  서울특별시 마포구 망원동
1   8000.0        75     에덴쉐르빌       독막로6길 39  서울특별시 마포구 합정동
2   5000.0       170      삼성주택   양화로19길 22-12  서울특별시 마포구 동교동
3    500.0        10      한빌리지        양화진길 57  서울특별시 마포구 합정동
4  10000.0        75      행복타운       망원로6길 47  서울특별시 마포구 망원동"
1144012300,14,46.48,3,2013,"   deposit  pricemon building        road           dong
0   7000.0        80      차밍빌   동교로47길 30  서울특별시 마포구 연남동
1   1000.0        90      미소안    동교로47길 9  서울특별시 마포구 연남동
2   1000.0        70    월드팰리스  방울내로 38-10  서울특별시 마포구 망원동
3  13000.0        35      제이빌   성미산로10길 5  서울특별시 마포구 성산동
4   3000.0       100      다온숲   새터산12길 39  서울특별시 마포구 성산동"
1144012300,12,38.64,2,2007,"   deposit  pricemon       building        road           dong
0   1000.0        75  금강하이츠(431-30)  망원로3길 37-4  서울특별시 마포구 망원동
1   6500.0         3           이에스빌    망원로2길 90  서울특별시 마포구 망원동
2  13000.0        10           이에스빌    망원로2길 90  서울특별시 마포구 망원동
3   6500.0        13           이에스빌    망원로2길 90  서울특별시 마포구 망원동
4   4000.0        70         더하우스3차    토정로2길 12  서울특별시 마포구 합정동"
1144012200,11,35.64,1,1988,"   deposit  pricemon        building          road           dong
0   6000.0        30            남우주택      독막로 23-4  서울특별시 마포구 합정동
1   2500.0        50            강변타운    토정로4길 49-1  서울특별시 마포구 합정동
2  10000.0         5          서광주택9동  방울내로9안길 91-6  서울특별시 마포구 망원동
3   5000.0        56        홍희아트빌라비동    월드컵로15길 42  서울특별시 마포구 망원동
4   2000.0        60  진명하이츠빌라(384-3)    월드컵로15길 77  서울특별시 마포구 망원동"
1144012700,5,16.56,2,2012,"   deposit  pricemon building            road           dong
0    500.0        45    수정빌리지     월드컵북로44길 77  서울특별시 마포구 상암동
1   1000.0        43      토호빌     월드컵북로42다길 5  서울특별시 마포구 상암동
2   1000.0        40    유진빌리지   월드컵북로48길 28-6  서울특별시 마포구 상암동
3   1000.0        50  (11-19)  월드컵북로44길 76-10  서울특별시 마포구 상암동
4   1000.0        50  (11-19)  월드컵북로44길 76-10  서울특별시 마포구 상암동"
1144012400,8,25.64,3,2011,"   deposit  pricemon building        road           dong
0   1000.0        75    대명피렌체    포은로5길 40  서울특별시 마포구 망원동
1   6000.0        40      센터빌     방울내로 42  서울특별시 마포구 망원동
2  15000.0        40      연운재  성미산로 118-3  서울특별시 마포구 연남동
3   3000.0        43      아람빌  망원로3길 24-5  서울특별시 마포구 망원동
4   1000.0        75      엘림빌  월드컵로23길 39  서울특별시 마포구 망원동"
1144012300,16,52.48,3,1991,"   deposit  pricemon  building           road           dong
0  12000.0        27  (57-191)     월드컵로19길 66  서울특별시 마포구 망원동
1  12000.0        27  (57-191)     월드컵로19길 66  서울특별시 마포구 망원동
2   5000.0        75    태성아트빌라       망원로2길 54  서울특별시 마포구 망원동
3   9000.0        10      청운빌라  월드컵로36길 47-16  서울특별시 마포구 성산동
4   5000.0        60    기린동산빌라     월드컵북로4길 50  서울특별시 마포구 동교동"
1144011400,4,12.11,2,2014,"   deposit  pricemon  building        road           dong
0   1000.0        55   동원 스위트뷰      서강로 30  서울특별시 마포구 창전동
1   1000.0        55   동원 스위트뷰      서강로 30  서울특별시 마포구 창전동
2   1000.0        60  CNH HOME   서강로 30-15  서울특별시 마포구 창전동
3   1000.0        55      필하우스  와우산로24길 43  서울특별시 마포구 창전동
4   3000.0        40     제이아트빌  와우산로26길 49  서울특별시 마포구 창전동"
1144012200,15,48.4,3,2002,"   deposit  pricemon  building           road           dong
0   3000.0        75     한마음주택       망원로6길 42  서울특별시 마포구 망원동
1   5000.0        60     한마음주택       망원로6길 42  서울특별시 마포구 망원동
2  13000.0        40    드림하이츠빌     월드컵로11길 56  서울특별시 마포구 망원동
3   2000.0        75  (425-16)  월드컵로29길 45-13  서울특별시 마포구 망원동
4   5000.0        60     다세대주택      포은로5길 6-3  서울특별시 마포구 망원동"
1144012500,4,14.68,4,2012,"   deposit  pricemon building          road           dong
0   1000.0        49  (37-12)   월드컵북로20길 20  서울특별시 마포구 성산동
1    500.0        43  (13-23)    성미산로13길 35  서울특별시 마포구 성산동
2    500.0        45  이레빌라트B동      성미산로 5-4  서울특별시 마포구 성산동
3   1000.0        50    산.내.들      성산로2길 19  서울특별시 마포구 성산동
4    500.0        50        퀸  성미산로11길 32-6  서울특별시 마포구 성산동"
1144012300,14,45.25,2,2010,"   deposit  pricemon     building           road           dong
0  13500.0        20        현대그린빌  희우정로16길 42-16  서울특별시 마포구 망원동
1   2000.0        70        양림펠리스  월드컵로29길 57-18  서울특별시 마포구 망원동
2   4000.0        70        아름드리빌   희우정로20길 22-9  서울특별시 마포구 망원동
3   8000.0        55          해오름        망원로2길 9  서울특별시 마포구 망원동
4  10000.0        45  THE LIVING+      동교로45길 26  서울특별시 마포구 연남동"
1144012300,12,39.85,3,2008,"   deposit  pricemon  building          road           dong
0   2000.0        70     망원하우드  희우정로15길 10-9  서울특별시 마포구 망원동
1   2000.0        80     금강쉐르빌     월드컵로7길 33  서울특별시 마포구 합정동
2   2000.0        60   이레쉐르빌B동   방울내로6길 8-10  서울특별시 마포구 망원동
3   1000.0        70     월드팰리스    방울내로 38-10  서울특별시 마포구 망원동
4   3000.0        60  A&A빌리지1차  희우정로20길 41-4  서울특별시 마포구 망원동"
1144012400,4,14.81,5,2012,"   deposit  pricemon building          road           dong
0   3500.0        25  (504-7)      성미산로 118  서울특별시 마포구 연남동
1   1000.0        40      워너빌  월드컵북로8길 58-6  서울특별시 마포구 연남동
2   1000.0        64      수미빌   성미산로 109-11  서울특별시 마포구 연남동
3   1000.0        45      토리빌    방울내로11길 75  서울특별시 마포구 망원동
4    100.0         7    다움파크빌   성미산로11길 114  서울특별시 마포구 성산동"
1144011500,12,40.02,4,2009,"   deposit  pricemon  building        road           dong
0  10000.0        50  한솔그랑빌(B)   와우산로1길 28  서울특별시 마포구 상수동
1   7000.0        50  한솔그랑빌(B)   와우산로1길 28  서울특별시 마포구 상수동
2   2500.0        45        상수  와우산로3안길 42  서울특별시 마포구 상수동
3   2000.0        45    (6-92)  와우산로24길 50  서울특별시 마포구 창전동
4  12000.0        30  동성아트빌(A)   와우산로3길 28  서울특별시 마포구 상수동"
1144011500,5,18.16,5,2008,"   deposit  pricemon building         road           dong
0   4000.0        10   밤섬 리버빌     토정로9길 12  서울특별시 마포구 상수동
1   4000.0        40   (12-1)    토정로 165-9  서울특별시 마포구 하중동
2   9600.0        15     홍익빌딩  독막로20길 43-4  서울특별시 마포구 창전동
3   2500.0        45       상수   와우산로3안길 42  서울특별시 마포구 상수동
4   1000.0        50  (22-46)    백범로 73-13  서울특별시 마포구 신수동"
1144012500,15,50.26,3,2011,"   deposit  pricemon   building       road           dong
0   7000.0        80        차밍빌  동교로47길 30  서울특별시 마포구 연남동
1  18000.0        45  VENEZIA2동  동교로25길 85  서울특별시 마포구 연남동
2   3000.0        60      동하아트빌  성암로3나길 13   서울특별시 마포구 중동
3  10000.0        40       에이스빌   동교로 55-6  서울특별시 마포구 망원동
4   3000.0       100        다온숲  새터산12길 39  서울특별시 마포구 성산동"
1144012500,4,13.84,3,2013,"   deposit  pricemon building         road           dong
0    500.0        50  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
1   1000.0        47  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
2   1000.0        47  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
3   4500.0        23  (13-23)   성미산로13길 35  서울특별시 마포구 성산동
4   3000.0        31  (13-23)   성미산로13길 35  서울특별시 마포구 성산동"
1144012400,11,34.97,2,2001,"   deposit  pricemon  building          road           dong
0   1000.0        78       해피빌  동교로41길 36-11  서울특별시 마포구 연남동
1   5000.0        54       해피빌  동교로41길 36-11  서울특별시 마포구 연남동
2   1000.0        65     프라임빌라    월드컵로19길 62  서울특별시 마포구 망원동
3   2000.0        78  (567-18)  월드컵북로6길 81-9  서울특별시 마포구 연남동
4   2000.0        60  성산동다세대주택      성암로5안길 5  서울특별시 마포구 성산동"
1144011500,18,59.53,2,2005,"   deposit  pricemon building         road           dong
0  10000.0        65  근상프리즘4동    독막로24길 25  서울특별시 마포구 구수동
1  25000.0        20  근상프리즘4동    독막로24길 25  서울특별시 마포구 구수동
2   2000.0        90      세현빌    와우산로10길 7  서울특별시 마포구 상수동
3   3000.0        55     신성빌라    와우산로26길 9  서울특별시 마포구 창전동
4   2000.0       130  (396-5)  양화로6길 57-25  서울특별시 마포구 서교동"
1144012200,9,29.32,3,2010,"   deposit  pricemon       building        road           dong
0  17000.0        15     진흥빌(449-6)    동교로 16-7  서울특별시 마포구 합정동
1  12500.0        32  진흥하임빌(441-32)    포은로 49-6  서울특별시 마포구 합정동
2  10000.0        30        영진르네상스빌     희우정로 32  서울특별시 마포구 합정동
3   1000.0        55       (429-40)  월드컵로7안길 15  서울특별시 마포구 합정동
4   1000.0        75            엘림빌  월드컵로23길 39  서울특별시 마포구 망원동"
1144012400,6,20.76,2,2012,"   deposit  pricemon building           road           dong
0   3000.0        35  (568-7)  월드컵북로6길 53-11  서울특별시 마포구 연남동
1    500.0        55  (239-6)      동교로47길 24  서울특별시 마포구 연남동
2    500.0        51      수미빌    성미산로 109-11  서울특별시 마포구 연남동
3   6000.0        30      해오름     성미산로32길 18  서울특별시 마포구 연남동
4   1000.0        50      올리빌   성미산로19길 46-5  서울특별시 마포구 연남동"
1144010900,14,46.44,5,2015,"   deposit  pricemon  building         road            dong
0  10000.0        70  인코디자인하우스  독막로34길 22-5   서울특별시 마포구 신수동
1   7000.0        55  신촌다올노블리움     백범로1길 83  서울특별시 마포구 노고산동
2   1000.0        95      신구주택       신수로 82   서울특별시 마포구 신수동
3   7000.0        80     어반하우스     만리재옛길 38  서울특별시 마포구 신공덕동
4  15000.0        50  인코디자인하우스  독막로34길 22-5   서울특별시 마포구 신수동"
1144012500,11,35.16,1,1993,"   deposit  pricemon building        road           dong
0   3000.0        45    유동빌리지  성미산로15길 29  서울특별시 마포구 성산동
1  10000.0        35  삼호빌라 B동    성미산로2길 6  서울특별시 마포구 성산동
2   2000.0        45   대망아트빌라  월드컵로21길 47  서울특별시 마포구 망원동
3    500.0        70     궁전타운  방울내로9안길 14  서울특별시 마포구 망원동
4   1000.0        30     성원빌라  동교로3길 83-6  서울특별시 마포구 망원동"
1144012500,12,40.84,2,1997,"   deposit  pricemon  building         road           dong
0   6000.0        20     유동빌리지   성미산로15길 29  서울특별시 마포구 성산동
1   5000.0        55      동산주택     성산로8길 29  서울특별시 마포구 성산동
2   3000.0        60   현대하이츠빌라  월드컵북로12길 53  서울특별시 마포구 성산동
3   2000.0        60  성산동다세대주택     성암로5안길 5  서울특별시 마포구 성산동
4   1000.0        60      서울빌라     망원로1길 18  서울특별시 마포구 망원동"
1144012300,7,23.62,2,1991,"   deposit  pricemon  building          road           dong
0   7000.0        20  (487-47)  성미산로15길 72-4  서울특별시 마포구 연남동
1   7000.0        30      상우빌라     희우정로 45-1  서울특별시 마포구 합정동
2   2000.0        45      남선빌라      망원로 64-9  서울특별시 마포구 망원동
3   8000.0        15      궁전타운    방울내로9안길 14  서울특별시 마포구 망원동
4   8000.0        20      삼호빌라      독막로4길 35  서울특별시 마포구 합정동"
1144012300,9,28.32,2,2004,"   deposit  pricemon  building        road           dong
0   1000.0        45     삼우빌리지  망원로7길 31-5  서울특별시 마포구 망원동
1   2500.0        50  경신아트빌 B동    연희로1길 39  서울특별시 마포구 연남동
2    500.0        79     선아아트빌   포은로2나길 32  서울특별시 마포구 합정동
3   2000.0        50    르네상스빌라    망원로2길 97  서울특별시 마포구 망원동
4   1000.0        65     프라임빌라  월드컵로19길 62  서울특별시 마포구 망원동"
1144011800,11,36.8,-1,1990,"   deposit  pricemon      building         road           dong
0    500.0        50          인성빌라   어울마당로2길 24  서울특별시 마포구 당인동
1   5000.0        35       (88-10)  독막로19길 42-9  서울특별시 마포구 상수동
2   1000.0        30          정암빌라     망원로2길 70  서울특별시 마포구 망원동
3   9500.0         5          이조빌라     망원로8길 61  서울특별시 마포구 망원동
4   2000.0        30  상록수맨션(464-1)  방울내로11길 159  서울특별시 마포구 망원동"
1144012500,19,62.88,2,1995,"   deposit  pricemon      building       road           dong
0  14000.0        50          에덴빌라   망원로2길 37  서울특별시 마포구 망원동
1  10000.0        40            성미  모래내로5길 14  서울특별시 마포구 성산동
2   5000.0        50            선궁  방울내로1길 43  서울특별시 마포구 망원동
3  10000.0        65  금성빌라(433-44)  월드컵로7길 82  서울특별시 마포구 합정동
4  25000.0        10         한솔하이츠   망원로3길 29  서울특별시 마포구 망원동"
1144012200,5,16.15,2,2011,"   deposit  pricemon        building          road           dong
0   1000.0        50           한울빌리지     월드컵로7길 19  서울특별시 마포구 합정동
1   1000.0        50           한울빌리지     월드컵로7길 19  서울특별시 마포구 합정동
2   1000.0        50           한울빌리지     월드컵로7길 19  서울특별시 마포구 합정동
3   3000.0        40  하이벨로시티(380-51)  월드컵로11길 40-3  서울특별시 마포구 망원동
4  12000.0        15         대명엘레강스4  월드컵로11길 47-5  서울특별시 마포구 망원동"
1144012200,4,13.92,1,2011,"   deposit  pricemon      building          road           dong
0  12000.0         5  진흥하임빌(437-8)      포은로 38-5  서울특별시 마포구 합정동
1   3000.0        38          패밀리움    망원로7길 17-8  서울특별시 마포구 망원동
2    500.0        33       골드스톤하우스  월드컵로31길 20-6  서울특별시 마포구 망원동
3    500.0        33       골드스톤하우스  월드컵로31길 20-6  서울특별시 마포구 망원동
4    500.0        45       골드스톤하우스  월드컵로31길 20-6  서울특별시 마포구 망원동"
1144012200,7,22.12,4,2012,"   deposit  pricemon        building          road           dong
0   1000.0        55    더하우스(433-32)     동교로 44-10  서울특별시 마포구 합정동
1  11000.0        18         (439-7)     희우정로 42-7  서울특별시 마포구 합정동
2   3000.0        30            대승빌딩     신촌로10길 10  서울특별시 마포구 동교동
3   3000.0        40  하이벨로시티(380-51)  월드컵로11길 40-3  서울특별시 마포구 망원동
4   2000.0        60           우진베스트        동교로 30  서울특별시 마포구 합정동"
1144012300,10,33.22,3,2015,"   deposit  pricemon       building         road           dong
0   5000.0        70          미레빌라트   월드컵로23길 70  서울특별시 마포구 망원동
1  10000.0        50             윤채     연남로3길 58  서울특별시 마포구 연남동
2   2000.0        70           뫼비우스     망원로2길 15  서울특별시 마포구 망원동
3  20000.0        25          그레이스힐   포은로2길 25-5  서울특별시 마포구 합정동
4   4000.0        75  수하우스(SUHOUSE)  월드컵로5길 33-9  서울특별시 마포구 합정동"
1144012000,5,16.24,3,2012,"   deposit  pricemon  building          road           dong
0   2000.0        40       두두빌     성미산로6길 12  서울특별시 마포구 서교동
1    500.0        50  (457-27)    성미산로10길 58  서울특별시 마포구 서교동
2   1000.0        50    더하우스예당     성미산로2길 49  서울특별시 마포구 서교동
3   3000.0        40       이움빌  양화로16길 30-10  서울특별시 마포구 서교동
4   1500.0        50  (474-22)    월드컵로12길 37  서울특별시 마포구 서교동"
1144012400,6,19.51,4,2011,"   deposit  pricemon        building          road           dong
0   1000.0        55             삼화빌    성미산로26길 38  서울특별시 마포구 연남동
1   3000.0        40             수미빌   성미산로 109-11  서울특별시 마포구 연남동
2   3000.0        40             오마빌    월드컵북로8길 16  서울특별시 마포구 연남동
3    500.0        53             백곰네    성미산로31길 16  서울특별시 마포구 연남동
4   3000.0        40  하이벨로시티(380-51)  월드컵로11길 40-3  서울특별시 마포구 망원동"
1144012200,8,25.08,2,1988,"   deposit  pricemon   building          road           dong
0   8000.0        20       삼호빌라      독막로4길 35  서울특별시 마포구 합정동
1   1000.0        65  서교하이츠빌라A동     월드컵로8길 14  서울특별시 마포구 서교동
2   7000.0        20   (487-47)  성미산로15길 72-4  서울특별시 마포구 연남동
3   1000.0        70       강변타운      토정로4길 41  서울특별시 마포구 합정동
4   2000.0        45       남선빌라      망원로 64-9  서울특별시 마포구 망원동"
1144012200,9,29.94,5,2010,"   deposit  pricemon      building          road           dong
0   3000.0        75         진흥시티빌      동교로 32-1  서울특별시 마포구 합정동
1   1000.0        75         동광탑스빌  월드컵로15길 78-8  서울특별시 마포구 망원동
2   1000.0        60      대명시티파크A동       성지5길 11  서울특별시 마포구 합정동
3   1000.0        60           아테나    월드컵로11길 34  서울특별시 마포구 망원동
4  12000.0        15  이레쉐르빌(57-97)    월드컵로17길 53  서울특별시 마포구 망원동"
1144012300,6,21.13,4,2008,"   deposit  pricemon      building        road           dong
0   2000.0        42         다세대주택  월드컵로17길 66  서울특별시 마포구 망원동
1  12000.0        17  굿모닝빌(434-34)   월드컵로7길 77  서울특별시 마포구 합정동
2  13000.0        10  굿모닝빌(434-34)   월드컵로7길 77  서울특별시 마포구 합정동
3   1000.0        55           삼화빌  성미산로26길 38  서울특별시 마포구 연남동
4   9000.0        30      대명시티파크B동   성지5길 5-11  서울특별시 마포구 합정동"
1144012400,15,48.99,2,2013,"   deposit  pricemon  building           road           dong
0   1000.0       110     라온하우스      동교로47길 32  서울특별시 마포구 연남동
1   4000.0        70     아름드리빌   희우정로20길 22-9  서울특별시 마포구 망원동
2  12000.0        45  (405-28)   희우정로16길 27-6  서울특별시 마포구 망원동
3   2540.0        21     엘림하우스     새터산14안길 18  서울특별시 마포구 성산동
4  13500.0        20     현대그린빌  희우정로16길 42-16  서울특별시 마포구 망원동"
1144012000,8,25.62,5,2014,"   deposit  pricemon  building          road           dong
0   1000.0        58  (483-36)    동교로12안길 40  서울특별시 마포구 서교동
1  14000.0        13     삼호센터빌  월드컵로14길 18-5  서울특별시 마포구 서교동
2   1500.0        20      W하우스     동교로17길 77  서울특별시 마포구 서교동
3   5000.0        85  미래스위트하우스    월드컵로16길 25  서울특별시 마포구 서교동
4   1000.0        56  서교동 스튜디오       잔다리로 46  서울특별시 마포구 서교동"
1144012000,14,45.15,4,2000,"   deposit  pricemon         building           road           dong
0  10000.0        20          (335-7)    와우산로29나길 10  서울특별시 마포구 서교동
1  11000.0        25  studio ville 서교       독막로5길 17  서울특별시 마포구 서교동
2  10000.0        50              P주택  월드컵로16길 52-20  서울특별시 마포구 서교동
3   4000.0        80     무지개타운(431-1)      월드컵로7길 69  서울특별시 마포구 합정동
4   2000.0        70             새초롱집    동교로17길 46-6  서울특별시 마포구 서교동"
1144012200,19,63.63,1,1994,"   deposit  pricemon  building         road           dong
0  12000.0        50  낙원빌라(B동)    동교로 55-11  서울특별시 마포구 망원동
1   1000.0       130    서교그린빌라   동교로12안길 22  서울특별시 마포구 서교동
2   7000.0        90    서교시티빌라   월드컵로12길 54  서울특별시 마포구 서교동
3   8000.0        40    청지그린빌라  연남로11길 13-8  서울특별시 마포구 연남동
4   1000.0        85       시티빌  월드컵북로12길 79  서울특별시 마포구 성산동"
1144012000,4,14.54,5,2012,"   deposit  pricemon   building          road           dong
0   3000.0        40        센터빌    월드컵로12길 42  서울특별시 마포구 서교동
1   1000.0        40       스위트빌  월드컵로14길 10-7  서울특별시 마포구 서교동
2   1000.0        45      동광팰리스  동교로17안길 13-9  서울특별시 마포구 서교동
3   1000.0        45  잔다리 Ville    잔다리로 101-5  서울특별시 마포구 서교동
4   3000.0        45       대승빌딩     신촌로10길 10  서울특별시 마포구 동교동"
1144012400,5,16.68,3,2013,"   deposit  pricemon  building         road           dong
0  13000.0        10  (239-18)   성미산로32길 12  서울특별시 마포구 연남동
1   1000.0        50  (509-11)   성미산로 126-5  서울특별시 마포구 연남동
2   8000.0        10  (260-37)    동교로36길 12  서울특별시 마포구 연남동
3   1000.0        65     금풍하이빌  연남로9길 11-10  서울특별시 마포구 연남동
4   3000.0        49  (239-12)    동교로45길 32  서울특별시 마포구 연남동"
1144012500,11,36.9,2,1990,"   deposit  pricemon   building        road           dong
0   3000.0        40  동삼빌라타운 1동    성산로4길 18  서울특별시 마포구 성산동
1  10000.0        10    거성하이츠빌라    새터산8길 12  서울특별시 마포구 성산동
2   5000.0        50       광성빌라  월드컵로13길 84  서울특별시 마포구 망원동
3   7000.0        40       효성빌라  월드컵로11길 47  서울특별시 마포구 망원동
4   3000.0        60       현대타운    망원로6길 14  서울특별시 마포구 망원동"
1144012700,6,18.19,2,2012,"   deposit  pricemon building            road           dong
0    500.0        45    수정빌리지     월드컵북로44길 77  서울특별시 마포구 상암동
1   1500.0        45    리솜하우스       매봉산로2길 64  서울특별시 마포구 상암동
2   1000.0        43      토호빌     월드컵북로42다길 5  서울특별시 마포구 상암동
3   1000.0        40    유진빌리지   월드컵북로48길 28-6  서울특별시 마포구 상암동
4   1000.0        50  (11-19)  월드컵북로44길 76-10  서울특별시 마포구 상암동"
1144012400,9,31.17,5,2002,"   deposit  pricemon    building        road           dong
0   1500.0        57       누보뷰떼빌  성미산로32길 43  서울특별시 마포구 연남동
1    500.0        40         리치빌   성미산로5길 92  서울특별시 마포구 성산동
2   6500.0        40  Hong'sVill   방울내로5길 38  서울특별시 마포구 망원동
3   1000.0        50       프라임빌라  월드컵로19길 62  서울특별시 마포구 망원동
4   2000.0        73        세종빌라   포은로 131-1  서울특별시 마포구 망원동"
1144012500,4,13.82,3,2013,"   deposit  pricemon building         road           dong
0    500.0        50  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
1   1000.0        47  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
2   1000.0        47  (58-10)  월드컵북로23길 18  서울특별시 마포구 성산동
3   4500.0        23  (13-23)   성미산로13길 35  서울특별시 마포구 성산동
4   3000.0        31  (13-23)   성미산로13길 35  서울특별시 마포구 성산동"
