코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1156010300,8,27.18,6,2016,"   deposit building        road               dong
0  23000.0    청풍스카이  국회대로56길 37  서울특별시 영등포구 영등포동2가
1  22000.0    세화리치빌  경인로114길 58  서울특별시 영등포구 영등포동1가
2  24000.0      아테네  경인로114나길 9  서울특별시 영등포구 영등포동1가
3  24000.0   루브르하우스  영등포로47길 16  서울특별시 영등포구 영등포동2가
4  22500.0    에이클래스   영신로44길 16  서울특별시 영등포구 영등포동6가",20997
1156013300,16,51.54,4,2006,"   deposit       building            road            dong
0  17000.0  파라다이스빌(32-11)      영등포로60길 21  서울특별시 영등포구 신길동
1  17000.0          제일팰리스       대림로34자길 5  서울특별시 영등포구 대림동
2  18000.0          미래하우스  여의대방로59길 16-14  서울특별시 영등포구 신길동
3  22500.0   서울빌라(1241-0)    영등포로86길 27-1  서울특별시 영등포구 신길동
4  17000.0  국제아트빌(713-12)     도림로39길 13-1  서울특별시 영등포구 대림동",17710
1156010800,18,59.17,2,2012,"   deposit building         road               dong
0  30000.0    배영리치빌  국회대로44길 7-4  서울특별시 영등포구 영등포동7가
1  30000.0    모어리치빌    당산로46길 17   서울특별시 영등포구 당산동6가
2  26000.0    당산타워빌    당산로54길 34   서울특별시 영등포구 당산동6가
3  32000.0    모어리치빌    당산로46길 17   서울특별시 영등포구 당산동6가
4  31000.0  청솔파크빌A동     당산로29길 6   서울특별시 영등포구 당산동3가",28005
1156013300,11,36.88,4,2016,"   deposit  building          road            dong
0  24500.0     현대힐타운   여의대방로59나길 5  서울특별시 영등포구 신길동
1  21000.0     해담하우스   도신로48길 9-12  서울특별시 영등포구 신길동
2  21000.0     해담하우스   도신로48길 9-12  서울특별시 영등포구 신길동
3  12000.0       청담빌       대림로7길 5  서울특별시 영등포구 대림동
4  15000.0  (117-24)  도신로60길 17-10  서울특별시 영등포구 신길동",18770
1156011100,9,29.49,3,2018,"   deposit    building         road              dong
0  24000.0  파비엥노블레스105  영신로43길 16-3  서울특별시 영등포구 당산동1가
1  25500.0       신현빌3차   영신로43길 8-9  서울특별시 영등포구 당산동1가
2  26000.0       신현빌3차   영신로43길 8-9  서울특별시 영등포구 당산동1가
3  24500.0      다솔시티하임   영등포로27길 12  서울특별시 영등포구 당산동1가
4  24500.0      다솔시티하임   영등포로27길 12  서울특별시 영등포구 당산동1가",24410
1156013300,4,13.12,2,2012,"   deposit  building          road            dong
0   4500.0  (993-63)    도림천로21길 28  서울특별시 영등포구 대림동
1   6700.0      썬하우스   시흥대로175길 13  서울특별시 영등포구 대림동
2   8000.0      썬하우스   시흥대로175길 13  서울특별시 영등포구 대림동
3   3000.0   (64-65)  영등포로79길 7-18  서울특별시 영등포구 신길동
4   7500.0  (906-40)     신길로13길 15  서울특별시 영등포구 대림동",5165
1156011600,8,27.458,5,2018,"   deposit building          road              dong
0  24300.0  강변리치빌쓰리     당산로46가길 9  서울특별시 영등포구 당산동6가
1  24000.0  강변리치빌쓰리     당산로46가길 9  서울특별시 영등포구 당산동6가
2  26800.0    당산리버뷰     당산로50길 12  서울특별시 영등포구 당산동6가
3  26800.0    당산리버뷰     당산로50길 12  서울특별시 영등포구 당산동6가
4  29000.0   블리스다임빌  당산로38길 13-10  서울특별시 영등포구 당산동4가",26049
1156010600,4,12.96,11,2019,"   deposit     building        road               dong
0  20000.0         리첸스타  영등포로37길 18  서울특별시 영등포구 영등포동5가
1  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가
2  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가
3  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가
4  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가",17596
1156013200,11,37.41,5,2018,"   deposit building           road              dong
0  29000.0    그랜드하임     영등포로72길 18    서울특별시 영등포구 신길동
1  29000.0    파크에비뉴      도림로47길 17    서울특별시 영등포구 대림동
2  34000.0    하이빌2차    여의대방로31길 12    서울특별시 영등포구 신길동
3  37000.0     리버캐슬    양평로28길 32-7  서울특별시 영등포구 양평동5가
4  33000.0    하이빌1차  여의대방로31길 12-1    서울특별시 영등포구 신길동",29692
1156010100,16,51.32,3,2008,"   deposit       building           road               dong
0  15000.0   성진주택(618-26)       영신로11길 3    서울특별시 영등포구 영등포동
1  17000.0   공원도원빌(646-7)    영신로10길 14-4    서울특별시 영등포구 영등포동
2  24500.0       (645-70)  도림로112길 31-15    서울특별시 영등포구 영등포동
3  18000.0   공원도원빌(646-2)   영신로10길 12-13    서울특별시 영등포구 영등포동
4  22000.0  ks빌리지 (64-41)   국회대로44길 11-5  서울특별시 영등포구 영등포동7가",19925.33333
1156011600,8,28.04,4,2011,"   deposit building       road              dong
0  22000.0    호암파크빌   도영로 67-1    서울특별시 영등포구 도림동
1  17000.0      미르빌  도신로39가길 5    서울특별시 영등포구 도림동
2  18000.0    당산타운빌  영신로45길 17  서울특별시 영등포구 당산동1가
3  24500.0     당산이레  당산로46가길 7  서울특별시 영등포구 당산동6가
4  24500.0     당산이레  당산로46가길 7  서울특별시 영등포구 당산동6가",16207
1156010300,4,13.935,9,2016,"   deposit     building        road               dong
0  13000.0     인정오피스텔II  국회대로56길 35  서울특별시 영등포구 영등포동2가
1  10000.0     인정오피스텔II  국회대로56길 35  서울특별시 영등포구 영등포동2가
2  13500.0    경동미르웰 여의도   버드나루로7길 3  서울특별시 영등포구 영등포동2가
3  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가
4  14000.0  여의도 명남 더블레스   경인로112길 7  서울특별시 영등포구 영등포동1가",12440
1156010800,8,28.05,13,2019,"   deposit building        road               dong
0  28000.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가
1  25500.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가
2  25000.0    루브르씨티  버드나루로 81-1  서울특별시 영등포구 영등포동7가
3  25000.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가
4  23000.0    루브르씨티  버드나루로 81-1  서울특별시 영등포구 영등포동7가",26656.88333
1156012900,8,25.23,6,2017,"   deposit building         road              dong
0  27000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
1  27000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
2  24000.0    위너스하임   양평로21나길 12  서울특별시 영등포구 양평동5가
3  22000.0    양평쉐르빌     선유로53길 8  서울특별시 영등포구 양평동4가
4  21000.0   아트리버타운    선유로 248-7  서울특별시 영등포구 양평동4가",23847
1156013300,4,12.09,3,2012,"   deposit  building          road            dong
0   5000.0  (993-63)    도림천로21길 28  서울특별시 영등포구 대림동
1   5000.0  (993-63)    도림천로21길 28  서울특별시 영등포구 대림동
2   8000.0      썬하우스   시흥대로175길 13  서울특별시 영등포구 대림동
3   7500.0  (906-40)     신길로13길 15  서울특별시 영등포구 대림동
4  12000.0   (64-65)  영등포로79길 7-18  서울특별시 영등포구 신길동",5788
1156011800,22,73.09,3,2008,"   deposit     building         road              dong
0  31000.0      청솔파크빌A동     당산로29길 6  서울특별시 영등포구 당산동3가
1  30000.0         스카이빌    당산로50길 16  서울특별시 영등포구 당산동6가
2  25000.0        까사후로라  도신로29사길 5-1    서울특별시 영등포구 도림동
3  18000.0  은비빌라(243-5)    도림로 347-3    서울특별시 영등포구 도림동
4  30000.0        모어리치빌    당산로46길 17  서울특별시 영등포구 당산동6가",25594.1
1156011800,15,49.85,1,1999,"   deposit        building          road              dong
0  16000.0      국화빌라(32-1)       영신로1길 6    서울특별시 영등포구 도림동
1  21000.0     에담빌라(451-0)   당산로27길 24-1  서울특별시 영등포구 당산동3가
2   2000.0      국화빌라(32-1)       영신로1길 6    서울특별시 영등포구 도림동
3  26000.0  삼현스위트홈(395-44)  당산로31길 18-12  서울특별시 영등포구 당산동3가
4   9800.0  삼현스위트홈(395-44)  당산로31길 18-12  서울특별시 영등포구 당산동3가",14400
1156013200,18,59.73,4,2000,"   deposit       building        road            dong
0  20000.0       (189-15)   신길로60길 41  서울특별시 영등포구 신길동
1  24000.0   청우쉐르빌(124-3)   도신로62길 26  서울특별시 영등포구 신길동
2  16100.0      (1116-15)   도림천로11길 1  서울특별시 영등포구 대림동
3  23000.0    대산(410-173)    대방천로 113  서울특별시 영등포구 신길동
4  16000.0  난아트빌(1075-67)  디지털로53가길 9  서울특별시 영등포구 대림동",19157
1156012800,9,29.99,6,2015,"   deposit building         road              dong
0  24000.0  (272-1)   선유로 277-16  서울특별시 영등포구 양평동4가
1  22500.0  청풍스카이파크    양평로22다길 3  서울특별시 영등포구 양평동5가
2  25000.0    247-1  선유로53길 20-6  서울특별시 영등포구 양평동4가
3  25500.0      아테네   선유로33길 2-2  서울특별시 영등포구 양평동3가
4  22000.0    양평쉐르빌     선유로53길 8  서울특별시 영등포구 양평동4가",23190
1156012800,8,26.38,5,2015,"   deposit   building         road              dong
0  22000.0  204파크 애비뉴    선유로53길 36  서울특별시 영등포구 양평동4가
1  23000.0  204파크 애비뉴    선유로53길 36  서울특별시 영등포구 양평동4가
2  22000.0  204파크 애비뉴    선유로53길 36  서울특별시 영등포구 양평동4가
3  23000.0      양화빌4차  선유로53길 16-6  서울특별시 영등포구 양평동4가
4  18500.0    (121-4)    양평로24길 34  서울특별시 영등포구 양평동5가",22135.06667
1156010200,4,12.03,7,2012,"   deposit   building         road               dong
0  15000.0      브라운시티  영신로30길 11-1  서울특별시 영등포구 영등포동4가
1  13000.0   인정오피스텔II   국회대로56길 35  서울특별시 영등포구 영등포동2가
2  10000.0      브라운시티  영신로30길 11-1  서울특별시 영등포구 영등포동4가
3  14000.0  경동미르웰 여의도    버드나루로7길 3  서울특별시 영등포구 영등포동2가
4  14000.0  경동미르웰 여의도    버드나루로7길 3  서울특별시 영등포구 영등포동2가",10572
1156013200,33,108.22,3,1997,"   deposit       building          road              dong
0  27000.0    공작빌라(223-2)  선유로53길 30-12  서울특별시 영등포구 양평동4가
1  29970.0      리치빌(37-0)     양평로28아길 3  서울특별시 영등포구 양평동6가
2  50000.0  대운그린빌라(742-6)     대림로35나길 7    서울특별시 영등포구 대림동
3  20000.0           백조빌라      신길로23길 8    서울특별시 영등포구 신길동
4  22000.0           부길타운      대방천로 166    서울특별시 영등포구 신길동",22216
1156010500,5,16.24,6,2017,"   deposit   building        road               dong
0  14000.0  경동미르웰 여의도   버드나루로7길 3  서울특별시 영등포구 영등포동2가
1  16500.0       지울빌딩   영신로32길 14  서울특별시 영등포구 영등포동4가
2  13000.0   인정오피스텔II  국회대로56길 35  서울특별시 영등포구 영등포동2가
3  15000.0       경문빌딩  국회대로54길 41  서울특별시 영등포구 영등포동2가
4  14000.0  경동미르웰 여의도   버드나루로7길 3  서울특별시 영등포구 영등포동2가",16236
1156010300,8,28.05,8,2019,"   deposit building          road               dong
0  26000.0   더메종315  영등포로49길 9-15  서울특별시 영등포구 영등포동2가
1  26000.0   더메종315  영등포로49길 9-15  서울특별시 영등포구 영등포동2가
2  26000.0   더메종315  영등포로49길 9-15  서울특별시 영등포구 영등포동2가
3  26000.0   더메종315  영등포로49길 9-15  서울특별시 영등포구 영등포동2가
4  22000.0       미담    버드나루로3길 12  서울특별시 영등포구 영등포동2가",26210
1156013000,9,29.62,5,2015,"   deposit     building       road              dong
0  21500.0  아트리버빌 G동,F동  양평로28사길 3  서울특별시 영등포구 양평동6가
1  21000.0  아트리버빌 D동,E동  양평로28사길 5  서울특별시 영등포구 양평동6가
2  21000.0  아트리버빌 D동,E동  양평로28사길 5  서울특별시 영등포구 양평동6가
3  22000.0  아트리버빌 J동,K동  양평로28길 33  서울특별시 영등포구 양평동6가
4  21500.0  아트리버빌 J동,K동  양평로28길 33  서울특별시 영등포구 양평동6가",21440
1156012800,4,14.18,2,2011,"   deposit building         road              dong
0   9500.0    양화빌3차    선유로55길 18  서울특별시 영등포구 양평동4가
1   8500.0  (189-0)  선유로53길 33-1  서울특별시 영등포구 양평동4가
2   8500.0    양화빌2차  선유로53길 30-8  서울특별시 영등포구 양평동4가
3   9000.0   세이지빌1차  양평로18길 12-1  서울특별시 영등포구 양평동4가
4   8500.0    더하우스Ⅰ   양평로30길 4-1  서울특별시 영등포구 양평동6가",9165
1156011100,13,42.33,7,2018,"   deposit    building          road              dong
0  38000.0      퍼스트빌리지     당산로12길 15  서울특별시 영등포구 당산동1가
1  36000.0       현대하이츠  당산로31길 16-10  서울특별시 영등포구 당산동3가
2  38000.0      퍼스트빌리지     당산로12길 15  서울특별시 영등포구 당산동1가
3  39000.0       포레스트빌  당산로31길 16-11  서울특별시 영등포구 당산동3가
4  32000.0  파비엥노블레스105   영신로43길 16-3  서울특별시 영등포구 당산동1가",36249.4
1156013300,5,15.83,4,2019,"   deposit  building        road            dong
0  15000.0       가온빌  영등포로84길 36  서울특별시 영등포구 신길동
1  14000.0       가온빌  영등포로84길 36  서울특별시 영등포구 신길동
2  18000.0  (2355-0)    신풍로19길 5  서울특별시 영등포구 신길동
3  16000.0       가온빌  영등포로84길 36  서울특별시 영등포구 신길동
4  15500.0       가온빌  영등포로84길 36  서울특별시 영등포구 신길동",14320
1156011100,9,29.83,3,2015,"   deposit building         road              dong
0  23000.0     프라임빌    당산로10길 21  서울특별시 영등포구 당산동1가
1  22000.0    한울파크빌    당산로12길 19  서울특별시 영등포구 당산동1가
2  20000.0    당산쉐르빌  당산로16길 24-9  서울특별시 영등포구 당산동1가
3  20000.0    당산쉐르빌  당산로16길 24-9  서울특별시 영등포구 당산동1가
4  19000.0    당산타운빌    영신로45길 17  서울특별시 영등포구 당산동1가",22567
1156013000,12,40.33,3,2015,"   deposit         building       road              dong
0  23000.0      아트리버빌 D동,E동  양평로28사길 5  서울특별시 영등포구 양평동6가
1  23600.0      아트리버빌 G동,F동  양평로28사길 3  서울특별시 영등포구 양평동6가
2  27500.0  한강아이린 107동,108동  양평로28마길 4  서울특별시 영등포구 양평동6가
3  18000.0    빌라 드 제이앤에스 01  가마산로50길 9    서울특별시 영등포구 신길동
4  22000.0      아트리버빌 B동,C동  양평로28사길 7  서울특별시 영등포구 양평동6가",23451
1156010700,7,24.69,5,2018,"   deposit building         road               dong
0  25000.0    퀸즈하우스     영신로38길 3  서울특별시 영등포구 영등포동6가
1  16000.0   마이플레이스  영등포로35가길 10  서울특별시 영등포구 영등포동6가
2  16500.0   마이플레이스  영등포로35가길 10  서울특별시 영등포구 영등포동6가
3  16500.0   마이플레이스  영등포로35가길 10  서울특별시 영등포구 영등포동6가
4  20000.0     밀레니엄  영신로44길 18-1  서울특별시 영등포구 영등포동6가",22219
1156010800,6,20.12,13,2019,"   deposit building        road               dong
0  25000.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가
1  25000.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가
2  20000.0    루브르씨티  버드나루로 81-1  서울특별시 영등포구 영등포동7가
3  25000.0    루브르씨티  버드나루로 81-1  서울특별시 영등포구 영등포동7가
4  28000.0    루브르씨티    버드나루로 81  서울특별시 영등포구 영등포동7가",18709
1156011800,15,48.78,1,1991,"   deposit            building          road            dong
0   8000.0            (138-28)    도림로108길 38  서울특별시 영등포구 도림동
1  16000.0          국화빌라(32-1)       영신로1길 6  서울특별시 영등포구 도림동
2  17000.0  도림빌라 가, 나동(229-31)  도림로113길 21-3  서울특별시 영등포구 도림동
3  17000.0  도림빌라 가, 나동(229-31)  도림로113길 21-3  서울특별시 영등포구 도림동
4   9000.0        영도빌라(114-11)     도신로29바길 8  서울특별시 영등포구 도림동",10717
1156013200,10,31.69,5,2016,"   deposit building         road              dong
0  19000.0     헤븐빌2  도신로48길 41-2    서울특별시 영등포구 신길동
1  14000.0       루시   가마산로88길 25    서울특별시 영등포구 신길동
2  22000.0   양평도담빌D   양평로30가길 10  서울특별시 영등포구 양평동6가
3  20000.0   양평도담빌B   양평로28나길 10  서울특별시 영등포구 양평동6가
4  22000.0   양평도담빌E   양평로28다길 11  서울특별시 영등포구 양평동6가",20249
1156010100,14,47.18,1,1992,"   deposit          building          road             dong
0  15000.0  일산로얄빌라3동(573-21)  영등포로62길 28-3  서울특별시 영등포구 영등포동
1  13000.0          일산로얄빌라1동    영등포로62길 30  서울특별시 영등포구 영등포동
2  12000.0      경남빌라(618-51)   영신로17길 13-1  서울특별시 영등포구 영등포동
3  18000.0     공원도원빌(646-11)     영신로10길 12  서울특별시 영등포구 영등포동
4  12000.0      미림빌라(620-10)    영신로9길 24-1  서울특별시 영등포구 영등포동",13693
1156010100,20,64.47,2,1976,"   deposit            building          road               dong
0  10000.0           (618-460)   영신로9나길 16-5    서울특별시 영등포구 영등포동
1   9000.0      선린연립주택(620-76)     도신로39가길 2    서울특별시 영등포구 영등포동
2  15000.0    일산로얄빌라3동(573-21)  영등포로62길 28-3    서울특별시 영등포구 영등포동
3  23000.0         현대빌라(29-34)    국회대로 668-3  서울특별시 영등포구 영등포동7가
4  17000.0  도림빌라 가, 나동(229-31)  도림로113길 21-3     서울특별시 영등포구 도림동",12010
1156010500,6,18.72,4,2012,"   deposit building           road               dong
0  12000.0  태양씨티하우스       영신로30길 1  서울특별시 영등포구 영등포동4가
1  12000.0  태양씨티하우스       영신로30길 1  서울특별시 영등포구 영등포동4가
2   9000.0    코지하우스  국회대로54길 41-15  서울특별시 영등포구 영등포동2가
3  14000.0     범영시티  국회대로54길 37-10  서울특별시 영등포구 영등포동2가
4  12000.0     스위트빌     영등포로33길 14  서울특별시 영등포구 영등포동6가",12060
1156013300,5,17.05,5,2013,"   deposit  building        road              dong
0   9000.0  (993-63)  도림천로21길 28    서울특별시 영등포구 대림동
1  12500.0      한림캐슬   여의대방로1길 3    서울특별시 영등포구 신길동
2   5000.0    862-10    디지털로 394    서울특별시 영등포구 대림동
3   8000.0     더하우스Ⅰ  양평로30길 4-1  서울특별시 영등포구 양평동6가
4  13100.0  아트리버빌 A동   양평로28사길 9  서울특별시 영등포구 양평동6가",8785
1156013200,20,66.04,3,2002,"   deposit        building          road            dong
0  20000.0     진성빌라(208-8)  신길로42라길 13-3  서울특별시 영등포구 신길동
1  23500.0            소윤빌라      신풍로20길 4  서울특별시 영등포구 신길동
2  20000.0  성주빌라 B동(704-6)   대림로23가길 8-1  서울특별시 영등포구 대림동
3  20000.0  성주빌라 B동(704-6)   대림로23가길 8-1  서울특별시 영등포구 대림동
4  18500.0         (362-8)    도림로 324-11  서울특별시 영등포구 신길동",22115
1156012500,9,28.73,7,2019,"   deposit building         road              dong
0  29000.0     우성하임   선유서로24길 26  서울특별시 영등포구 양평동1가
1  26000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
2  26000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
3  26000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
4  26000.0    금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가",27915
1156010700,9,29.91,7,2019,"   deposit    building           road               dong
0  24500.0  썬샤인(127-6)   영등포로33길 15-1  서울특별시 영등포구 영등포동6가
1  26000.0         썬샤인   영등포로33길 15-1  서울특별시 영등포구 영등포동6가
2  24500.0       한강시티뷰  버드나루로7길 12-17  서울특별시 영등포구 영등포동7가
3  24500.0       한강시티뷰                 서울특별시 영등포구 영등포동7가
4  27000.0      여의리버파크      국회대로55길 5  서울특별시 영등포구 영등포동7가",24670
1156013200,7,23.64,5,2018,"   deposit       building        road            dong
0   7000.0           퍼스트빌  신길로42나길 24  서울특별시 영등포구 신길동
1  25000.0          드림타운A   대림로31나길 2  서울특별시 영등포구 대림동
2  15000.0  빌라 드 제이앤에스 01   가마산로50길 9  서울특별시 영등포구 신길동
3  19000.0       해울에비뉴730   대림로31가길 2  서울특별시 영등포구 대림동
4  18000.0       해울에비뉴730   대림로31가길 2  서울특별시 영등포구 대림동",17460
1156012800,9,30,5,2010,"   deposit building          road              dong
0  16000.0     파크빌Ⅱ     선유로53길 21  서울특별시 영등포구 양평동4가
1  16000.0    한강선유빌     선유로53길 29  서울특별시 영등포구 양평동4가
2  16000.0    한강선유빌     선유로53길 29  서울특별시 영등포구 양평동4가
3  12000.0  (254-2)  선유로53길 16-10  서울특별시 영등포구 양평동4가
4  16000.0    한강선유빌     선유로53길 29  서울특별시 영등포구 양평동4가",16120
1156013200,13,43.14,3,2015,"   deposit       building            road              dong
0  23600.0    아트리버빌 G동,F동       양평로28사길 3  서울특별시 영등포구 양평동6가
1  23000.0    아트리버빌 D동,E동       양평로28사길 5  서울특별시 영등포구 양평동6가
2  18000.0  빌라 드 제이앤에스 01       가마산로50길 9    서울특별시 영등포구 신길동
3  17000.0        (929-0)  여의대방로47라길 24-2    서울특별시 영등포구 신길동
4  19000.0           7-26     여의대방로59나길 7    서울특별시 영등포구 신길동",20041.5
1156012800,8,27.14,5,2017,"   deposit     building         road              dong
0  27000.0        금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
1  26000.0        금강하우징  선유로53길 16-7  서울특별시 영등포구 양평동4가
2  23000.0        위너스하임   양평로21나길 12  서울특별시 영등포구 양평동5가
3  23000.0  J.캐슬(139-1)    선유로51길 17  서울특별시 영등포구 양평동4가
4  23000.0        양화빌4차  선유로53길 16-6  서울특별시 영등포구 양평동4가",26575.33333
1156013300,26,84.91,7,2014,"   deposit    building          road              dong
0  28000.0        썬하우스   시흥대로175길 13    서울특별시 영등포구 대림동
1  22000.0        부길타운      대방천로 166    서울특별시 영등포구 신길동
2  23000.0  한스빌(47-10)    영등포로62나길 4    서울특별시 영등포구 신길동
3  24500.0  한양맨션(13-2)     양평로28마길 3  서울특별시 영등포구 양평동6가
4  22000.0    (1075-9)  디지털로53가길 6-1    서울특별시 영등포구 대림동",24280
