코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1120010200,33,108.6,6,1997,"   deposit building         road             dong
0  14500.0     성은빌딩  왕십리로31가길 12  서울특별시 성동구 하왕십리동
1  17000.0     동아맨션     고산자로 293    서울특별시 성동구 홍익동
2   9000.0  (32-31)     살곶이8길 17    서울특별시 성동구 행당동
3  15000.0  삼성하이츠빌라      무학로4길 3    서울특별시 성동구 도선동
4  33000.0      삼성빌    왕십리로31길 7  서울특별시 성동구 하왕십리동",17679
1120010700,8,26.76,6,2016,"   deposit building           road           dong
0  19000.0     스테이빌    왕십리로21다길 14  서울특별시 성동구 행당동
1  33000.0   퍼스트에비뉴      무학봉26길 21  서울특별시 성동구 행당동
2  22500.0    청계더하임       살곶이길 150  서울특별시 성동구 사근동
3  22000.0    청계더하임       살곶이길 150  서울특별시 성동구 사근동
4  18000.0     아트빌라  왕십리로21마길 3-16  서울특별시 성동구 행당동",20725
1120010600,5,16.03,2,2003,"   deposit         building        road           dong
0  13000.0  SUNNY hill(써니힐)  마조로12길 6-5  서울특별시 성동구 마장동
1   7000.0          (180-3)   사근동길 60-1  서울특별시 성동구 사근동
2   7000.0          (180-3)   사근동길 60-1  서울특별시 성동구 사근동
3   5500.0              인터빌    사근동9가길 6  서울특별시 성동구 사근동
4   6000.0              하바빌    사근동9가길 9  서울특별시 성동구 사근동",7290
1120011100,10,34.48,2,1991,"   deposit  building         road             dong
0  11000.0    (69-0)    무수막5가길 24  서울특별시 성동구 금호동3가
1  13000.0      성덕주택     행당로1길 20  서울특별시 성동구 금호동1가
2  10000.0   (641-0)    무수막10길 13  서울특별시 성동구 금호동2가
3  15000.0   (167-1)     금호산2길 41  서울특별시 성동구 금호동3가
4  10000.0  (1529-0)  독서당로 251-40  서울특별시 성동구 금호동4가",10855
1120010900,12,38.13,1,1997,"   deposit  building         road             dong
0  12500.0  (167-15)      행당로5길 9  서울특별시 성동구 금호동1가
1   8500.0  (265-91)  독서당로59가길 27    서울특별시 성동구 응봉동
2  12000.0  (501-68)    금호산9가길 55  서울특별시 성동구 금호동2가
3  16000.0   (615-0)    무수막5가길 34  서울특별시 성동구 금호동3가
4   6000.0  (1187-0)  금호산10길 7-12  서울특별시 성동구 금호동3가",11923
1120011400,23,77.52,2,1978,"   deposit building        road             dong
0  20000.0     동신맨션   성덕정17길 10  서울특별시 성동구 성수동2가
1  20000.0     성동상가   성덕정15길 12  서울특별시 성동구 성수동2가
2  20000.0     공영연립  성덕정길 25-60  서울특별시 성동구 성수동1가
3  22000.0     신성연립     서울숲4길 8  서울특별시 성동구 성수동1가
4  47000.0     신성연립     서울숲4길 8  서울특별시 성동구 성수동1가",24055.79942
1120010500,4,12.09,2,2012,"   deposit         building         road           dong
0  10000.0         (816-49)    마조로19길 27  서울특별시 성동구 마장동
1  13000.0              로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
2  13500.0              로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
3  13000.0  SUNNY hill(써니힐)   마조로12길 6-5  서울특별시 성동구 마장동
4   6000.0           사근동기운집    사근동8가길 11  서울특별시 성동구 사근동",11415
1120011100,13,43.36,3,2015,"   deposit building        road             dong
0  17000.0      청목빌    금호산2길 43  서울특별시 성동구 금호동3가
1  17000.0      청목빌    금호산2길 43  서울특별시 성동구 금호동3가
2  23500.0    금호이도빌     무수막1길 8  서울특별시 성동구 금호동3가
3  12000.0   삼성빌14차  금호산9길 59-9  서울특별시 성동구 금호동3가
4  23000.0   프라임27B  왕십리로10길 13  서울특별시 성동구 성수동1가",26315.5
1120011400,16,52.03,2,1980,"   deposit building           road             dong
0   9500.0     부용연립  왕십리로16길 12-54  서울특별시 성동구 성수동1가
1  16000.0     부용연립     왕십리로16길 10  서울특별시 성동구 성수동1가
2  16000.0     부용연립     왕십리로16길 10  서울특별시 성동구 성수동1가
3  15000.0     진주타운       둘레19길 23  서울특별시 성동구 성수동2가
4  13000.0     우주타운       둘레9가길 18  서울특별시 성동구 성수동1가",13380
1120011100,16,52.17,4,2006,"   deposit   building          road             dong
0  17000.0   (1229-1)    금호산10가길 15  서울특별시 성동구 금호동3가
1  14000.0      삼성빌9차  금호산9가길 12-24  서울특별시 성동구 금호동2가
2  13000.0  삼성빌11차 A동    금호산9길 55-1  서울특별시 성동구 금호동2가
3  18500.0    (1-154)  금호로16길 15-11  서울특별시 성동구 금호동1가
4  15000.0     삼성빌13차      금호산9길 59  서울특별시 성동구 금호동3가",17305
1120010500,4,12.025,4,2012,"   deposit    building         road           dong
0  12000.0    (801-11)    마조로15길 17  서울특별시 성동구 마장동
1   8000.0  ELIM HOUSE  청계천로12다길 13  서울특별시 성동구 마장동
2   7000.0  ELIM HOUSE  청계천로12다길 13  서울특별시 성동구 마장동
3  13000.0       아름하우스     살곶이4길 12  서울특별시 성동구 행당동
4  14000.0      azalea    살곶이8길 6-1  서울특별시 성동구 행당동",11460
1120010500,15,50.7,1,2003,"   deposit   building           road           dong
0  17000.0      시온아트빌    마조로15길 15-2  서울특별시 성동구 마장동
1  12000.0    (192-6)  독서당로62길 24-12  서울특별시 성동구 응봉동
2  13000.0  (128-216)   고산자로2다길 42-7  서울특별시 성동구 행당동
3  15000.0  금호파크빌115동    독서당로59다길 42  서울특별시 성동구 응봉동
4  23000.0      행당래미안      행당로11길 15  서울특별시 성동구 행당동",17172.66667
1120011400,22,71.92,2,2003,"   deposit  building        road             dong
0  23000.0  동광궁전그린빌C     뚝섬로5길 9  서울특별시 성동구 성수동1가
1  23000.0  동광궁전그린빌C     뚝섬로5길 9  서울특별시 성동구 성수동1가
2  23000.0     성수동주택  둘레1길 12-20  서울특별시 성동구 성수동1가
3  34000.0     삼성아트빌  독서당로39길 46    서울특별시 성동구 옥수동
4  25000.0     서울숲빌라   둘레5길 12-5  서울특별시 성동구 성수동1가",24173.33333
1120011500,9,28.18,3,2017,"   deposit building         road             dong
0  20000.0   성수베네스트  광나루로 244-26  서울특별시 성동구 성수동2가
1  21000.0  성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
2  22000.0  성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
3  22000.0   성수베네스트  광나루로 244-26  서울특별시 성동구 성수동2가
4  19400.0  성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가",20798.5
1120011400,7,24.66,3,2006,"   deposit building         road             dong
0   5000.0  (330-1)     둘레9가길 24  서울특별시 성동구 성수동1가
1  13000.0     세움빌라     둘레15가길 2  서울특별시 성동구 성수동2가
2  17000.0   대건하이츠빌  상원10다길 18-4  서울특별시 성동구 성수동1가
3  14000.0  (543-0)     성수이로6길 3  서울특별시 성동구 성수동2가
4   9000.0     동현빌라   둘레1길 12-30  서울특별시 성동구 성수동1가",9111
1120010800,20,65.1,5,2003,"   deposit    building          road             dong
0   9000.0     (32-31)      살곶이8길 17    서울특별시 성동구 행당동
1  25000.0  삼성하이츠빌(나동)   독서당로60가길 26    서울특별시 성동구 응봉동
2  26000.0        미성빌라    행당로15길 5-9    서울특별시 성동구 행당동
3  14000.0        미래빌라    독서당로57길 46    서울특별시 성동구 응봉동
4  15500.0      신도아트빌라  금호산9가길 12-25  서울특별시 성동구 금호동2가",18130
1120011500,8,27.64,1,2008,"   deposit building        road             dong
0   8000.0    성수동주택  둘레1길 12-20  서울특별시 성동구 성수동1가
1   9000.0     동현빌라  둘레1길 12-30  서울특별시 성동구 성수동1가
2  17000.0      파크빌   광나루로2가길 6  서울특별시 성동구 성수동2가
3  13000.0  (685-1)   왕십리로11길 9  서울특별시 성동구 성수동1가
4  11000.0      다솜가     서울숲6길 6  서울특별시 성동구 성수동1가",10015
1120010300,15,48.5,4,2017,"   deposit building         road           dong
0  32000.0     인하우스     무학로6길 19  서울특별시 성동구 홍익동
1  28000.0     에덴캐슬    마장로39길 44  서울특별시 성동구 마장동
2  20000.0    가우디캐슬   마장로31다길 16  서울특별시 성동구 마장동
3  35000.0   뉴센트빌6차    마장로23길 11  서울특별시 성동구 홍익동
4  28000.0    한신그린빌  무학로14길 18-1  서울특별시 성동구 홍익동",30260.1
1120011500,12,40.68,4,2017,"   deposit  building        road             dong
0  29000.0     선경팰리스  광나루로4다길 13  서울특별시 성동구 성수동2가
1  31000.0    오페라하우스    광나루로4길 4  서울특별시 성동구 성수동2가
2  25000.0  (13-143)      상원8길 4  서울특별시 성동구 성수동1가
3  24000.0  (13-143)      상원8길 4  서울특별시 성동구 성수동1가
4  24000.0    위더스하임Ⅰ   뚝섬로3나길 20  서울특별시 성동구 성수동1가",28503.33333
1120011400,15,49.94,3,1992,"   deposit  building         road             dong
0  27000.0  현대골드타운1동    왕십리로6길 30  서울특별시 성동구 성수동1가
1  14000.0  (1269-0)  독서당로 251-62  서울특별시 성동구 금호동4가
2  14000.0  (1269-0)  독서당로 251-62  서울특별시 성동구 금호동4가
3  10000.0      금강빌라  성덕정길 129-29  서울특별시 성동구 성수동2가
4  23000.0  (1223-0)     동호로2길 20  서울특별시 성동구 금호동4가",18788.5
1120011500,9,29.91,4,2012,"   deposit    building        road             dong
0  17000.0  (656-1204)   뚝섬로1가길 10  서울특별시 성동구 성수동1가
1  23000.0     성수리치빌비동  광나루로2가길 14  서울특별시 성동구 성수동2가
2  22500.0     성수리치빌비동  광나루로2가길 14  서울특별시 성동구 성수동2가
3  23000.0     성수리치빌디동  광나루로2가길 11  서울특별시 성동구 성수동2가
4  23000.0      프라임27A  왕십리로10길 11  서울특별시 성동구 성수동1가",16207
1120011400,9,28.4,3,2017,"   deposit building          road             dong
0  24500.0  뚝섬리치빌A동  왕십리로10길 5-13  서울특별시 성동구 성수동1가
1  24000.0  뚝섬리치빌A동  왕십리로10길 5-13  서울특별시 성동구 성수동1가
2  24000.0  뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가
3  22000.0   프라임27A    왕십리로10길 11  서울특별시 성동구 성수동1가
4  21500.0   위더스하임Ⅰ     뚝섬로3나길 20  서울특별시 성동구 성수동1가",23605.5
1120011100,9,29.93,3,2019,"   deposit building      road             dong
0  17000.0      청목빌  금호산2길 43  서울특별시 성동구 금호동3가
1  17000.0      청목빌  금호산2길 43  서울특별시 성동구 금호동3가
2  15000.0    금호이도빌   무수막1길 8  서울특별시 성동구 금호동3가
3  15000.0    금호이도빌   무수막1길 8  서울특별시 성동구 금호동3가
4  18000.0      청목빌  금호산2길 43  서울특별시 성동구 금호동3가",17310
1120011500,24,78.05,3,1981,"   deposit building       road             dong
0  22000.0     동신맨션  성덕정17길 10  서울특별시 성동구 성수동2가
1  24000.0     동신맨션  성덕정17길 10  서울특별시 성동구 성수동2가
2  20000.0     동신맨션  성덕정17길 10  서울특별시 성동구 성수동2가
3  35000.0     자양빌라  왕십리로6길 34  서울특별시 성동구 성수동1가
4  20000.0     성동상가  성덕정15길 12  서울특별시 성동구 성수동2가",22809.66667
1120010600,3,11.27,1,1986,"   deposit  building            road             dong
0   5500.0  (176-23)         사근동4길 4    서울특별시 성동구 사근동
1  10000.0    (83-0)       금호로16길 25  서울특별시 성동구 금호동1가
2   4500.0  (167-74)     행당로1길 12-27  서울특별시 성동구 금호동1가
3   3000.0  (265-96)  독서당로59가길 27-13    서울특별시 성동구 응봉동
4   3500.0  (265-39)  독서당로59나길 23-12    서울특별시 성동구 응봉동",7751
1120011800,8,26.34,4,2017,"   deposit  building       road           dong
0  19000.0     창원리츠빌  송정12라길 77  서울특별시 성동구 송정동
1  17000.0  (73-752)   송정12나길 6  서울특별시 성동구 송정동
2  14000.0  (66-248)   광나루로9길 8  서울특별시 성동구 송정동
3  16000.0        리채  송정18가길 26  서울특별시 성동구 송정동
4  19000.0  (73-752)   송정12나길 6  서울특별시 성동구 송정동",18045
1120011500,9,29.47,6,2015,"   deposit  building        road             dong
0  31000.0    오페라하우스    광나루로4길 4  서울특별시 성동구 성수동2가
1  23300.0  (299-29)    광나루로 222  서울특별시 성동구 성수동2가
2  23000.0   성수리치빌비동  광나루로2가길 14  서울특별시 성동구 성수동2가
3  23000.0  (299-29)    광나루로 222  서울특별시 성동구 성수동2가
4  21000.0   성수리치빌디동  광나루로2가길 11  서울특별시 성동구 성수동2가",28397
1120011500,9,29.81,3,2017,"   deposit  building         road             dong
0  22000.0    성수베네스트  광나루로 244-26  서울특별시 성동구 성수동2가
1  22000.0   성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
2  19400.0   성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
3  21000.0   성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
4  23000.0  (299-29)     광나루로 222  서울특별시 성동구 성수동2가",21898
1120011100,9,29.73,5,2019,"   deposit building          road             dong
0  20000.0      샤인빌      무수막3길 21  서울특별시 성동구 금호동3가
1  18000.0      청목빌      금호산2길 43  서울특별시 성동구 금호동3가
2  25000.0  뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가
3  25000.0   베스트하우스     왕십리로6길 15  서울특별시 성동구 성수동1가
4  23500.0  뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가",19820
1120011500,9,29.8475,3,2016,"   deposit  building         road             dong
0  23000.0  (299-29)     광나루로 222  서울특별시 성동구 성수동2가
1  21525.0   성수리치빌디동   광나루로2가길 11  서울특별시 성동구 성수동2가
2  19400.0   성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가
3  22000.0    성수베네스트  광나루로 244-26  서울특별시 성동구 성수동2가
4  22000.0   성수빌리지B동   성수이로16길 39  서울특별시 성동구 성수동2가",22246
1120010900,6,20.68,1,1992,"   deposit  building            road             dong
0  10000.0    (83-0)       금호로16길 25  서울특별시 성동구 금호동1가
1   4500.0  (167-74)     행당로1길 12-27  서울특별시 성동구 금호동1가
2   3000.0  (265-96)  독서당로59가길 27-13    서울특별시 성동구 응봉동
3   5000.0  (167-74)     행당로1길 12-27  서울특별시 성동구 금호동1가
4   6000.0  (1187-0)     금호산10길 7-12  서울특별시 성동구 금호동3가",8446
1120011100,24,78.84,3,2008,"   deposit   building        road             dong
0  35000.0      삼성아트빌  독서당로39길 46    서울특별시 성동구 옥수동
1  20000.0     삼성빌12차   금호산9가길 45  서울특별시 성동구 금호동2가
2  29000.0  서울숲(35-2)     뚝섬로4길 6  서울특별시 성동구 성수동1가
3  29000.0       현대맨션    무수막14길 7  서울특별시 성동구 금호동2가
4  20000.0  대우아트빌(3차)    무수막3길 10  서울특별시 성동구 금호동3가",26508.35714
1120010400,14,47.34,1,1997,"   deposit building            road             dong
0  17000.0    시온아트빌     마조로15길 15-2    서울특별시 성동구 마장동
1  17000.0     현대빌라     사근동8길 14-10    서울특별시 성동구 사근동
2  18000.0    미래팰리스  왕십리로31가길 10-11  서울특별시 성동구 하왕십리동
3  21000.0     우정빌라      왕십리로21길 53    서울특별시 성동구 행당동
4  17000.0     도림주택     독서당로60가길 24    서울특별시 성동구 응봉동",15753
1120010400,5,17.81,2,2012,"   deposit         building         road           dong
0  13500.0              로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
1  13000.0              로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
2  10000.0         (816-49)    마조로19길 27  서울특별시 성동구 마장동
3  13000.0  SUNNY hill(써니힐)   마조로12길 6-5  서울특별시 성동구 마장동
4  22000.0            리더스파크     무학로10길 6  서울특별시 성동구 홍익동",13211.5
1120011500,19,62.14,1,1991,"   deposit  building        road             dong
0  19000.0      성광빌라    성덕정23길 4  서울특별시 성동구 성수동2가
1  29000.0  현대골드타운3동   왕십리로6길 30  서울특별시 성동구 성수동1가
2  20000.0    홍익빌라2차  뚝섬로17가길 32  서울특별시 성동구 성수동2가
3  33000.0   대성하이츠빌라    서울숲2길 30  서울특별시 성동구 성수동1가
4  16000.0    정안맨션8차    뚝섬로15길 5  서울특별시 성동구 성수동2가",18695
1120012200,5,15.44,2,2012,"   deposit  building         road           dong
0   7000.0   (67-22)    송정길 10-41  서울특별시 성동구 송정동
1  11000.0     송원힐링빌    송정18가길 11  서울특별시 성동구 송정동
2  20000.0     선하이츠빌  용답중앙13길 7-1  서울특별시 성동구 용답동
3  12000.0       더라움    송정길 10-23  서울특별시 성동구 송정동
4  14000.0  (66-248)     광나루로9길 8  서울특별시 성동구 송정동",9575
1120011500,14,47.52,2,1983,"   deposit building        road             dong
0  15000.0     진주타운    둘레19길 23  서울특별시 성동구 성수동2가
1  17000.0   정안맨션6차   뚝섬로17길 15  서울특별시 성동구 성수동2가
2  16000.0     부용연립  왕십리로16길 10  서울특별시 성동구 성수동1가
3  16000.0     부용연립  왕십리로16길 10  서울특별시 성동구 성수동1가
4  13500.0   정안맨션7차   뚝섬로17길 21  서울특별시 성동구 성수동2가",15665
1120011500,5,17.2,2,2014,"   deposit   building          road             dong
0  24000.0     321-61  성수일로4가길 13-1  서울특별시 성동구 성수동2가
1   8000.0        벨라1    한림말길 10-18    서울특별시 성동구 옥수동
2  11000.0  (299-149)     광나루로4길 17  서울특별시 성동구 성수동2가
3   8500.0        에덴빌      광나루로4길 6  서울특별시 성동구 성수동2가
4   8500.0        에덴빌      광나루로4길 6  서울특별시 성동구 성수동2가",10202
1120011500,17,56.33,1,1982,"   deposit building        road             dong
0  22000.0     대보빌라   광나루로2길 19  서울특별시 성동구 성수동2가
1  19000.0   신안맨션A동   뚝섬로17길 26  서울특별시 성동구 성수동2가
2  25000.0   정안맨션6차   뚝섬로17길 15  서울특별시 성동구 성수동2가
3  16500.0     성수타운  성덕정5길 18-2  서울특별시 성동구 성수동1가
4  18000.0     성수타운  성덕정5길 18-2  서울특별시 성동구 성수동1가",23675.25
1120011200,17,56.91,4,1990,"   deposit  building         road             dong
0  25000.0  현대골드타운2동    왕십리로6길 30  서울특별시 성동구 성수동1가
1  25000.0      성장빌라      무수막5길 3  서울특별시 성동구 금호동3가
2  23000.0  (1223-0)     동호로2길 20  서울특별시 성동구 금호동4가
3  14000.0  (1269-0)  독서당로 251-62  서울특별시 성동구 금호동4가
4  14000.0  (1269-0)  독서당로 251-62  서울특별시 성동구 금호동4가",21650.66667
1120010100,7,24.76,8,2019,"   deposit building      road             dong
0  23000.0    센트럴큐브            서울특별시 성동구 상왕십리동
1  19000.0    센트럴큐브            서울특별시 성동구 상왕십리동
2  19300.0    센트럴큐브            서울특별시 성동구 상왕십리동
3  11000.0     창우빌딩  무학봉28길 9  서울특별시 성동구 하왕십리동
4  27000.0    트레저힐스   마장로 274    서울특별시 성동구 마장동",24775.75
1120011400,9,29.71,5,2017,"   deposit  building          road             dong
0  25000.0   뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가
1  25000.0    베스트하우스     왕십리로6길 15  서울특별시 성동구 성수동1가
2  24000.0  성수리치빌 A동     뚝섬로1가길 29  서울특별시 성동구 성수동1가
3  23500.0   뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가
4  21500.0    프라임27B    왕십리로10길 13  서울특별시 성동구 성수동1가",24185.8
1120010700,5,15.54,2,2013,"   deposit  building           road           dong
0  13000.0     행당리치빌    행당로9길 20-25  서울특별시 성동구 행당동
1  13000.0   (19-90)       마조로3가길 7  서울특별시 성동구 행당동
2   6000.0    사근동기운집      사근동8가길 11  서울특별시 성동구 사근동
3  19000.0      아트빌라  왕십리로21마길 3-16  서울특별시 성동구 행당동
4  10000.0  (816-49)      마조로19길 27  서울특별시 성동구 마장동",12287
1120010600,9,29.94,3,2019,"   deposit  building         road           dong
0  11000.0  (213-30)     사근동9가길 7  서울특별시 성동구 사근동
1  18000.0     청계더하임     살곶이길 150  서울특별시 성동구 사근동
2  24000.0      드림캐슬       마조로 63  서울특별시 성동구 마장동
3  19000.0       파크뷰    사근동11나길 8  서울특별시 성동구 사근동
4  21000.0   (307-5)  행당로15길 10-2  서울특별시 성동구 행당동",17350
1120011500,9,29.81,6,2017,"   deposit   building         road             dong
0  22000.0     성수베네스트  광나루로 244-26  서울특별시 성동구 성수동2가
1  23000.0  (289-154)  광나루로 244-15  서울특별시 성동구 성수동2가
2  22000.0      백송아트빌  광나루로4길 11-1  서울특별시 성동구 성수동2가
3  21500.0    성수빌리지A동    뚝섬로17길 30  서울특별시 성동구 성수동2가
4  21500.0    성수빌리지A동    뚝섬로17길 30  서울특별시 성동구 성수동2가",22603.16667
1120011400,8,27.04,2,2015,"   deposit   building          road             dong
0  24000.0     321-61  성수일로4가길 13-1  서울특별시 성동구 성수동2가
1  23000.0  (289-154)   광나루로 244-15  서울특별시 성동구 성수동2가
2  17000.0        파크빌     광나루로2가길 6  서울특별시 성동구 성수동2가
3  21500.0     위더스하임Ⅰ     뚝섬로3나길 20  서울특별시 성동구 성수동1가
4  22000.0     프라임27A    왕십리로10길 11  서울특별시 성동구 성수동1가",22095
1120011500,19,64.35,3,1986,"   deposit building        road             dong
0  17000.0   정안맨션7차   뚝섬로17길 21  서울특별시 성동구 성수동2가
1  14700.0     성수빌라     둘레11길 9  서울특별시 성동구 성수동2가
2  15000.0   정안맨션8차    뚝섬로15길 5  서울특별시 성동구 성수동2가
3  35000.0     자양빌라   왕십리로6길 34  서울특별시 성동구 성수동1가
4  26000.0     삼원빌라  연무장길 52-10  서울특별시 성동구 성수동2가",17343.5
1120010900,12,39.17,4,1994,"   deposit  building          road             dong
0  13000.0    (24-0)     금호로16길 14  서울특별시 성동구 금호동1가
1  15000.0   (264-3)  독서당로63길 39-1    서울특별시 성동구 응봉동
2   9000.0      청우빌라  독서당로59길 25-4    서울특별시 성동구 응봉동
3  11000.0   (264-4)   독서당로59나길 32    서울특별시 성동구 응봉동
4  13000.0  (265-79)   독서당로59가길 42    서울특별시 성동구 응봉동",13500
1120011400,9,29.71,4,2017,"   deposit building          road             dong
0  24000.0  뚝섬리치빌A동  왕십리로10길 5-13  서울특별시 성동구 성수동1가
1  25200.0  뚝섬리치빌B동  왕십리로10길 5-27  서울특별시 성동구 성수동1가
2  23000.0   프라임27A    왕십리로10길 11  서울특별시 성동구 성수동1가
3  24000.0  뚝섬리치빌C동    상원1길 35-12  서울특별시 성동구 성수동1가
4  24000.0  뚝섬리치빌C동    상원1길 35-12  서울특별시 성동구 성수동1가",23958
1120011400,22,73.42,1,1979,"   deposit building        road             dong
0  20000.0     공영연립  성덕정길 25-60  서울특별시 성동구 성수동1가
1  20000.0     공영연립  성덕정길 25-60  서울특별시 성동구 성수동1가
2  20000.0     공영연립  성덕정길 25-60  서울특별시 성동구 성수동1가
3  22000.0     신성연립     서울숲4길 8  서울특별시 성동구 성수동1가
4  31000.0     신성연립     서울숲4길 8  서울특별시 성동구 성수동1가",20530.57143
1120011400,13,42.89,4,2006,"   deposit building       road             dong
0  18000.0     세움연립   둘레길 53-8  서울특별시 성동구 성수동1가
1  18000.0    성수동빌라   둘레5길 6-1  서울특별시 성동구 성수동1가
2  16000.0    서울숲빌라  둘레5길 12-5  서울특별시 성동구 성수동1가
3  18000.0  (317-0)  둘레9길 13-6  서울특별시 성동구 성수동1가
4  24000.0    럭키하우스    성덕정1길 5  서울특별시 성동구 성수동1가",16403
