코드,평,전용면적(㎡),층,건축년도,predicted
1141011800,16,53.3,4,2019,"   deposit  pricemon       building          road            dong
0   6815.0        15  청년미래공동체주택(임대)    연희로41가길 33  서울특별시 서대문구 홍은동
1   2864.0        37  청년미래공동체주택(임대)    연희로41가길 33  서울특별시 서대문구 홍은동
2   1000.0        58           풀하우스  연희로10길 79-31  서울특별시 서대문구 연희동
3   1000.0        60           풀하우스  연희로10길 79-31  서울특별시 서대문구 연희동
4   1000.0        65           스카이뷰   연희로10길 79-1  서울특별시 서대문구 연희동"
1141011800,14,45.5,1,1993,"   deposit  pricemon building         road             dong
0   1000.0        50  (8-496)  포방터2길 67-11   서울특별시 서대문구 홍은동
1   6000.0        30   아름아트빌라  모래내로 342-10   서울특별시 서대문구 홍은동
2    500.0        48  (414-9)  증가로6길 50-15   서울특별시 서대문구 홍은동
3   9000.0        25     진주빌라    증가로28길 63  서울특별시 서대문구 북가좌동
4   9000.0        20     한양빌라   거북골로23길 34  서울특별시 서대문구 북가좌동"
1141011100,8,25.56,2,2002,"   deposit  pricemon building           road             dong
0   1000.0        60      오크빌    통일로39길 58-5   서울특별시 서대문구 홍제동
1  12000.0         5     덕원빌라       세무서1길 40   서울특별시 서대문구 홍제동
2   2500.0        45     파크빌라  세검정로4가길 21-13   서울특별시 서대문구 홍제동
3   1000.0        45  (124-6)      연대동문길 120   서울특별시 서대문구 대신동
4   3000.0        45  (721-0)     북아현로4가길 25  서울특별시 서대문구 북아현동"
1141011900,9,30.42,4,2014,"   deposit  pricemon     building           road             dong
0  10000.0        40     카리스글로리아2    증가로25길 21-5  서울특별시 서대문구 북가좌동
1   1000.0        65        태양아트빌       증가로32길 8  서울특별시 서대문구 북가좌동
2   1000.0        50  위산렉스빌(2-11)  증가로24가길 33-13  서울특별시 서대문구 북가좌동
3    500.0        70         필하우스    증가로10길 96-7   서울특별시 서대문구 홍은동
4  14500.0        10       청마베스트빌     증가로6길 25-5  서울특별시 서대문구 남가좌동"
1141011300,7,22.23,2,2000,"   deposit  pricemon building       road            dong
0   1000.0        45  (124-6)  연대동문길 120  서울특별시 서대문구 대신동
1   4000.0        40      수목빌  연대동문길 118  서울특별시 서대문구 대신동
2    500.0        54  (124-6)  연대동문길 120  서울특별시 서대문구 대신동
3   1000.0        60  (124-6)  연대동문길 120  서울특별시 서대문구 대신동
4   1000.0        60  (91-15)   연대동문길 49  서울특별시 서대문구 대신동"
1141012000,6,18.92,3,2016,"   deposit  pricemon building        road             dong
0    500.0        65  (340-1)  증가로8길 24-2  서울특별시 서대문구 남가좌동
1    500.0        55  (340-1)  증가로8길 24-2  서울특별시 서대문구 남가좌동
2    100.0        14     뉴아름빌   증가로28길 52  서울특별시 서대문구 북가좌동
3    500.0        49    드림캐슬3  명지대길 39-11  서울특별시 서대문구 남가좌동
4    300.0        40    하늘드리움   거북골로 45-6  서울특별시 서대문구 남가좌동"
1141011700,12,41.16,3,2002,"   deposit  pricemon building         road            dong
0   1000.0        65      죠이빌       증가로 43  서울특별시 서대문구 연희동
1   1000.0        65      리치빌  연희로16길 36-5  서울특별시 서대문구 연희동
2   2000.0        80   정웅에이스빌   연희로2안길 7-7  서울특별시 서대문구 창천동
3   2000.0        65      그린빌     신촌로7안길 8  서울특별시 서대문구 창천동
4   1000.0        65       A동    신촌로7안길 16  서울특별시 서대문구 창천동"
1141011900,17,56.76,3,2002,"   deposit  pricemon building          road             dong
0   5000.0        50    수정아트빌  거북골로21길 22-7  서울특별시 서대문구 북가좌동
1   9000.0        40    송학빌라A    증가로24마길 34  서울특별시 서대문구 북가좌동
2   1000.0        75    반도하이츠     명지대1라길 35  서울특별시 서대문구 남가좌동
3   1000.0        55     동산빌라    가재울로2안길 17  서울특별시 서대문구 남가좌동
4   3000.0        50    프렌치빌라    수색로10길 6-4  서울특별시 서대문구 북가좌동"
1141011900,12,39.66,1,1989,"   deposit  pricemon  building         road             dong
0   9000.0        20      한양빌라   거북골로23길 34  서울특별시 서대문구 북가좌동
1    500.0        48   (414-9)  증가로6길 50-15   서울특별시 서대문구 홍은동
2   1000.0        60    은아-에이동    가좌로2안길 33   서울특별시 서대문구 홍은동
3   6000.0        30    아름아트빌라  모래내로 342-10   서울특별시 서대문구 홍은동
4   2000.0        40  옐림빌라-가나동    가좌로 116-4   서울특별시 서대문구 홍은동"
1141011700,10,34.01,1,1983,"   deposit  pricemon  building       road            dong
0   1000.0        60    은아-에이동  가좌로2안길 33  서울특별시 서대문구 홍은동
1   5000.0        30     새연희주택  성산로14길 20  서울특별시 서대문구 연희동
2   2000.0        40  옐림빌라-가나동  가좌로 116-4  서울특별시 서대문구 홍은동
3    700.0        55    (4-46)  연세로2라길 19  서울특별시 서대문구 창천동
4    500.0        50  (344-26)    성산로 381  서울특별시 서대문구 연희동"
1141011200,4,12.01,3,2012,"   deposit  pricemon      building        road            dong
0   1000.0        60     이대역 마에스트로  이화여대2나길 11  서울특별시 서대문구 대현동
1   3000.0        50     이대역 마에스트로  이화여대2나길 11  서울특별시 서대문구 대현동
2   1000.0        50  준하우스(139-16)     홍제원4길 6  서울특별시 서대문구 홍제동
3   8000.0         7          써니힐스    세무서5길 16  서울특별시 서대문구 홍제동
4   1000.0        45          써니힐스    세무서5길 16  서울특별시 서대문구 홍제동"
1141011900,14,44.9,5,2011,"   deposit  pricemon   building        road             dong
0   4000.0        65       블리스빌  거북골로22길 13  서울특별시 서대문구 북가좌동
1   3000.0        60     샤론인텔리안    불광천길 270  서울특별시 서대문구 북가좌동
2   2199.0        18       코지빌2    명지대5길 31  서울특별시 서대문구 남가좌동
3   1623.0        14  MJ빌(5-90)  증가로12가길 64  서울특별시 서대문구 북가좌동
4   3490.0         6      건스빌2차  명지대5길 34-9  서울특별시 서대문구 남가좌동"
1141011900,12,40.48,3,2014,"   deposit  pricemon       building           road             dong
0   7000.0        55         신우에코밸리  거북골로20길 63-10  서울특별시 서대문구 북가좌동
1   1000.0        80          하늘드리움      증가로32길 57  서울특별시 서대문구 북가좌동
2   3000.0        50          영주아트빌      증가로29길 20  서울특별시 서대문구 북가좌동
3   5000.0        55          하이팰리스  거북골로20길 43-14  서울특별시 서대문구 북가좌동
4   6000.0        50  우창홈타운(282-32)      증가로26길 16  서울특별시 서대문구 북가좌동"
1141011700,7,24.65,2,2002,"   deposit  pricemon building         road            dong
0   1000.0        50     제니스빌  연희로14길 20-7  서울특별시 서대문구 연희동
1   5000.0        20     제니스빌  연희로14길 20-7  서울특별시 서대문구 연희동
2   4000.0        25  (235-1)    연희로14길 22  서울특별시 서대문구 연희동
3    500.0        45    연희궁빌딩     성산로17길 7  서울특별시 서대문구 연희동
4  10000.0        25     백산타운    연희로16길 32  서울특별시 서대문구 연희동"
1141011600,19,62.82,4,2004,"   deposit  pricemon    building         road            dong
0  10000.0        60       연성아트빌   성산로 318-16  서울특별시 서대문구 연희동
1   2000.0        45    (340-42)   연희로10가길 37  서울특별시 서대문구 연희동
2   1000.0        65  율도국인(304동)  신촌로3나길 7-27  서울특별시 서대문구 창천동
3   3000.0        90         라임힐    연희로27길 23  서울특별시 서대문구 연희동
4  10000.0        60       미소람.빌    연희로27길 21  서울특별시 서대문구 연희동"
1141011000,26,84.36,1,1995,"   deposit  pricemon building          road             dong
0   6000.0        70   만민베스트빌     통일로35길 29   서울특별시 서대문구 홍제동
1   1000.0        80     다나빌라    북아현로22길 58  서울특별시 서대문구 북아현동
2    500.0        32     아현빌라  북아현로6길 37-13  서울특별시 서대문구 북아현동
3   4000.0        50  현대그랜드빌라     통일로39길 53   서울특별시 서대문구 홍제동
4   2000.0        75   우신빌라8차    북아현로12길 28  서울특별시 서대문구 북아현동"
1141011800,26,87.57,2,1985,"   deposit  pricemon  building         road             dong
0  12000.0        15     코오롱빌라     가좌로2길 60   서울특별시 서대문구 홍은동
1   7000.0        25     코오롱빌라     가좌로2길 60   서울특별시 서대문구 홍은동
2   4000.0        40  종건빌라(나동)     포방터길 158   서울특별시 서대문구 홍은동
3    500.0        30   임창빌라 나동      증가로 252  서울특별시 서대문구 북가좌동
4  10000.0       100  오성빌라연립주택  연희로28길 35-7   서울특별시 서대문구 연희동"
1141011600,9,30.35,4,2017,"   deposit  pricemon   building         road            dong
0   1000.0        60  (344-149)    성산로18길 34  서울특별시 서대문구 연희동
1   3000.0        50      현대아트빌  연희로33길 29-6  서울특별시 서대문구 연희동
2   1000.0        60   (219-16)  연희로5길 54-10  서울특별시 서대문구 연희동
3   8000.0        50    (338-0)   신촌로1길 42-9  서울특별시 서대문구 창천동
4   1000.0        60   (219-16)  연희로5길 54-10  서울특별시 서대문구 연희동"
1141011100,15,50.5,3,2018,"   deposit  pricemon building         road             dong
0   1521.0        20      해담빌     홍제내2바길 7   서울특별시 서대문구 홍제동
1    595.0        48    주함해븐빌   간호대로 25-40   서울특별시 서대문구 홍제동
2  12000.0        63      산아래  북아현로22나길 46  서울특별시 서대문구 북아현동
3    552.0        45    주함해븐빌   간호대로 25-40   서울특별시 서대문구 홍제동
4   6078.0        19    주함해븐빌   간호대로 25-40   서울특별시 서대문구 홍제동"
1141011600,11,36.96,3,2004,"   deposit  pricemon building         road            dong
0   2000.0        80   정웅에이스빌   연희로2안길 7-7  서울특별시 서대문구 창천동
1   1000.0        65       A동    신촌로7안길 16  서울특별시 서대문구 창천동
2   2000.0        65      그린빌     신촌로7안길 8  서울특별시 서대문구 창천동
3   1000.0        65      리치빌  연희로16길 36-5  서울특별시 서대문구 연희동
4   1000.0        65      죠이빌       증가로 43  서울특별시 서대문구 연희동"
1141011000,18,58.44,3,1994,"   deposit  pricemon  building          road             dong
0  10000.0        25   (90-21)     통일로27길 13   서울특별시 서대문구 홍제동
1   2000.0        75    우신빌라8차    북아현로12길 28  서울특별시 서대문구 북아현동
2  15000.0        19  (1-1171)  북아현로22길 74-1  서울특별시 서대문구 북아현동
3   6000.0        40      삼일빌라      홍제내2가길 3   서울특별시 서대문구 홍제동
4  13000.0        15      태양빌라   세무서10길 15-4   서울특별시 서대문구 홍제동"
1141011700,6,19.92,3,2012,"   deposit  pricemon  building           road            dong
0    500.0        65      화이트빌    연희로10길 43-7  서울특별시 서대문구 연희동
1   4000.0        40  (340-17)    성산로17길 18-5  서울특별시 서대문구 연희동
2   6000.0        20  (340-17)    성산로17길 18-5  서울특별시 서대문구 연희동
3   8000.0        15   (304-1)    연희로10길 29-5  서울특별시 서대문구 연희동
4   5000.0        50     아라하우스  연희로10가길 15-11  서울특별시 서대문구 연희동"
1141011700,4,14.1,4,2012,"   deposit  pricemon     building         road            dong
0  13000.0        20     (193-18)    연희로 81-19  서울특별시 서대문구 연희동
1   2000.0        43      (90-46)    신촌로7안길 79  서울특별시 서대문구 창천동
2   3000.0        40      (90-46)    신촌로7안길 79  서울특별시 서대문구 창천동
3   3000.0        35     금반석시티빌7차  신촌로7길 49-10  서울특별시 서대문구 창천동
4   1000.0        55  YonE Studio    연세로2다길 31  서울특별시 서대문구 창천동"
1141011900,12,38.03,1,1991,"   deposit  pricemon  building         road             dong
0   5000.0        25   (342-7)     증가로32길 5  서울특별시 서대문구 북가좌동
1   9000.0        25      진주빌라    증가로28길 63  서울특별시 서대문구 북가좌동
2   2000.0        40  옐림빌라-가나동    가좌로 116-4   서울특별시 서대문구 홍은동
3   9000.0        20      한양빌라   거북골로23길 34  서울특별시 서대문구 북가좌동
4    500.0        48   (414-9)  증가로6길 50-15   서울특별시 서대문구 홍은동"
1141011700,9,29.25,2,2006,"   deposit  pricemon      building         road            dong
0    500.0        65  화이트빌(140-14)    연희로28길 49  서울특별시 서대문구 연희동
1   7900.0        10       (48-18)    연희로14길 29  서울특별시 서대문구 연희동
2  10000.0        25          백산타운    연희로16길 32  서울특별시 서대문구 연희동
3   3000.0        45          풀하우스  신촌로7길 49-26  서울특별시 서대문구 창천동
4    500.0        50         화이트빌9       명지길 25  서울특별시 서대문구 홍은동"
1141011900,10,32.62,4,2014,"   deposit  pricemon     building           road             dong
0  10000.0        40     카리스글로리아2    증가로25길 21-5  서울특별시 서대문구 북가좌동
1   1000.0        65        태양아트빌       증가로32길 8  서울특별시 서대문구 북가좌동
2   1000.0        50  위산렉스빌(2-11)  증가로24가길 33-13  서울특별시 서대문구 북가좌동
3   1983.0        17          우리빌     증가로20가길 29  서울특별시 서대문구 북가좌동
4    500.0        70         필하우스    증가로10길 96-7   서울특별시 서대문구 홍은동"
1141011800,14,47.78,4,2018,"   deposit  pricemon       building          road            dong
0   1818.0        24          명진하이빌   증가로6길 82-22  서울특별시 서대문구 홍은동
1   1000.0        75        연희미다스파크       연희로 233  서울특별시 서대문구 연희동
2   6815.0        15  청년미래공동체주택(임대)    연희로41가길 33  서울특별시 서대문구 홍은동
3   1000.0        60           풀하우스  연희로10길 79-31  서울특별시 서대문구 연희동
4   1000.0        58           풀하우스  연희로10길 79-31  서울특별시 서대문구 연희동"
1141011600,7,21.6,3,2002,"   deposit  pricemon building       road            dong
0   1000.0        46    반석하우스  신촌로1안길 10  서울특별시 서대문구 창천동
1   9500.0        10      블루힐  신촌로7안길 23  서울특별시 서대문구 창천동
2  10000.0        10      블루힐  신촌로7안길 23  서울특별시 서대문구 창천동
3   1000.0        50  (281-0)   신촌로3길 43  서울특별시 서대문구 창천동
4    500.0        45    연희궁빌딩   성산로17길 7  서울특별시 서대문구 연희동"
1141011700,29,94.64,3,2001,"   deposit  pricemon      building          road            dong
0   3000.0        40       (200-0)     신촌로1길 108  서울특별시 서대문구 창천동
1   6000.0        15       (200-0)     신촌로1길 108  서울특별시 서대문구 창천동
2   5000.0        80  반도빌라(706-15)     홍연4길 12-3  서울특별시 서대문구 연희동
3  20000.0        40        현대그린타운     성산로7안길 30  서울특별시 서대문구 연희동
4   3000.0        80         명지빌리지  모래내로17길 53-3  서울특별시 서대문구 홍은동"
1141011200,5,15.71,9,2018,"   deposit  pricemon         building       road            dong
0   3000.0        60          이대프리젠#4  이화여대5길 25  서울특별시 서대문구 대현동
1   1000.0        60          (90-58)  이화여대1길 38  서울특별시 서대문구 대현동
2   1000.0        65  이대다올노블리움2차(에이동)  이화여대1길 30  서울특별시 서대문구 대현동
3   1000.0        65          (90-58)  이화여대1길 38  서울특별시 서대문구 대현동
4   1000.0        65  이대다올노블리움2차(에이동)  이화여대1길 30  서울특별시 서대문구 대현동"
1141011700,5,15.18,2,2011,"   deposit  pricemon  building         road            dong
0    500.0        50     늘푸른원룸   연희로28길 3-5  서울특별시 서대문구 연희동
1   4000.0        38  (340-17)  성산로17길 18-5  서울특별시 서대문구 연희동
2   7000.0        20  (340-17)  성산로17길 18-5  서울특별시 서대문구 연희동
3   3000.0        60   Y-HOUSE    성산로17길 20  서울특별시 서대문구 연희동
4   1000.0        60   (90-55)    신촌로7안길 83  서울특별시 서대문구 창천동"
1141012000,7,24.48,3,2016,"   deposit  pricemon     building           road             dong
0    500.0        65      (340-1)     증가로8길 24-2  서울특별시 서대문구 남가좌동
1   1000.0        45  위산렉스빌(2-11)  증가로24가길 33-13  서울특별시 서대문구 북가좌동
2    300.0        37     (338-47)      가재울로4길 61  서울특별시 서대문구 남가좌동
3   2000.0        70        현대렉스빌  거북골로20길 33-11  서울특별시 서대문구 북가좌동
4   3000.0        50        대영아트빌  거북골로20길 53-21  서울특별시 서대문구 북가좌동"
1141011200,4,12.01,2,2012,"   deposit  pricemon   building        road            dong
0   3000.0        50  이대역 마에스트로  이화여대2나길 11  서울특별시 서대문구 대현동
1   5000.0        45  이대역 마에스트로  이화여대2나길 11  서울특별시 서대문구 대현동
2   1000.0        60  이대역 마에스트로  이화여대2나길 11  서울특별시 서대문구 대현동
3   1000.0        60        이화랑   이화여대2가길 8  서울특별시 서대문구 대현동
4   1000.0        45   (127-13)     봉원사길 33  서울특별시 서대문구 대신동"
1141011900,12,39.7,3,2002,"   deposit  pricemon  building         road             dong
0  12000.0         5  (296-17)  증가로23다길 3-4  서울특별시 서대문구 북가좌동
1   3000.0        50     프렌치빌라   수색로10길 6-4  서울특별시 서대문구 북가좌동
2   1000.0        55      동산빌라   가재울로2안길 17  서울특별시 서대문구 남가좌동
3   1000.0        65       죠이빌       증가로 43   서울특별시 서대문구 연희동
4   1000.0        65       리치빌  연희로16길 36-5   서울특별시 서대문구 연희동"
1141011900,21,69.21,4,2000,"   deposit  pricemon   building           road             dong
0   5000.0        55       황제빌라     증가로23나길 27  서울특별시 서대문구 북가좌동
1   1000.0        80      동문쉐르빌  증가로24나길 55-14  서울특별시 서대문구 북가좌동
2   3000.0        80       동국빌라     증가로8길 18-6  서울특별시 서대문구 남가좌동
3  10000.0        60      미소람.빌      연희로27길 21   서울특별시 서대문구 연희동
4  11000.0        30  행운아트빌(A동)     거북골로23길 11  서울특별시 서대문구 북가좌동"
1141011600,4,12.47,3,2011,"   deposit  pricemon building       road            dong
0   3000.0        40  (90-47)  신촌로7안길 75  서울특별시 서대문구 창천동
1   3000.0        42  (90-47)  신촌로7안길 75  서울특별시 서대문구 창천동
2   3000.0        40  (90-46)  신촌로7안길 79  서울특별시 서대문구 창천동
3   1000.0        60    아트빌리지   연희로2길 59  서울특별시 서대문구 창천동
4   3000.0        40  (90-46)  신촌로7안길 79  서울특별시 서대문구 창천동"
1141011800,24,80.42,4,2016,"   deposit  pricemon  building          road             dong
0   1000.0        50  (339-96)     성산로17길 33   서울특별시 서대문구 연희동
1   4447.0        10       우리빌    증가로20가길 29  서울특별시 서대문구 북가좌동
2   1000.0        50      풀하우스  연희로10길 79-31   서울특별시 서대문구 연희동
3    500.0        46     채움빌리지   증가로8길 42-45   서울특별시 서대문구 홍은동
4   3000.0        50      스카이뷰   연희로10길 79-1   서울특별시 서대문구 연희동"
1141011600,21,68.51,1,2009,"   deposit  pricemon  building       road            dong
0    200.0        61     언제나미소  신촌로7안길 54  서울특별시 서대문구 창천동
1   1000.0        45  (339-96)  성산로17길 33  서울특별시 서대문구 연희동
2   5000.0        50     태리하우스    홍연2길 27  서울특별시 서대문구 연희동
3   2000.0        30  (194-22)   연희로8길 26  서울특별시 서대문구 연희동
4  21000.0         5      명문주택  연희로 81-18  서울특별시 서대문구 연희동"
1141011700,9,28.43,4,2016,"   deposit  pricemon   building         road            dong
0   1000.0        60  (344-149)    성산로18길 34  서울특별시 서대문구 연희동
1   3000.0        50      현대아트빌  연희로33길 29-6  서울특별시 서대문구 연희동
2   1000.0        60   (219-16)  연희로5길 54-10  서울특별시 서대문구 연희동
3    300.0        44     글로리하우스     증가로6길 57  서울특별시 서대문구 홍은동
4   1000.0        60   (219-16)  연희로5길 54-10  서울특별시 서대문구 연희동"
1141011600,7,22.97,3,2001,"   deposit  pricemon building         road            dong
0  10000.0        10      블루힐    신촌로7안길 23  서울특별시 서대문구 창천동
1   9500.0        10      블루힐    신촌로7안길 23  서울특별시 서대문구 창천동
2   1000.0        50  (281-0)     신촌로3길 43  서울특별시 서대문구 창천동
3   1000.0        46    반석하우스    신촌로1안길 10  서울특별시 서대문구 창천동
4   1000.0        50     제니스빌  연희로14길 20-7  서울특별시 서대문구 연희동"
1141011900,27,90.63,2,2016,"   deposit  pricemon      building           road             dong
0  12000.0        10       에코힐 하우스        홍연2길 19   서울특별시 서대문구 연희동
1   8000.0        40  노블하우스(3-227)    증가로12나길 112  서울특별시 서대문구 북가좌동
2   1000.0        45      (339-96)      성산로17길 33   서울특별시 서대문구 연희동
3   4000.0        60         정원웰스빌      연희로39나길 7   서울특별시 서대문구 홍은동
4   2081.0        17        현영빌라2차  연희로41가길 18-14   서울특별시 서대문구 홍은동"
1141011000,28,93.56,3,2004,"   deposit  pricemon  building          road             dong
0   6000.0        60   코아렉크빌나동    통일로36나길 22   서울특별시 서대문구 홍제동
1   6000.0        40  (125-44)     북아현로4길 18  서울특별시 서대문구 북아현동
2  10000.0        40   (1-764)  북아현로20길 49-8  서울특별시 서대문구 북아현동
3   6000.0        70    만민베스트빌     통일로35길 29   서울특별시 서대문구 홍제동
4   1000.0        45      화림빌딩       봉원사길 19   서울특별시 서대문구 대신동"
1141011700,5,15.6,2,2012,"   deposit  pricemon  building          road            dong
0   4000.0        38  (340-17)   성산로17길 18-5  서울특별시 서대문구 연희동
1   7000.0        20  (340-17)   성산로17길 18-5  서울특별시 서대문구 연희동
2   3000.0        60   Y-HOUSE     성산로17길 20  서울특별시 서대문구 연희동
3    500.0        50     늘푸른원룸    연희로28길 3-5  서울특별시 서대문구 연희동
4   3000.0        25   그레이스하우스  증가로10길 82-14  서울특별시 서대문구 홍은동"
1141011100,7,22.73,2,2015,"   deposit  pricemon      building          road            dong
0   1000.0        50         연재하우스      홍제원3길 10  서울특별시 서대문구 홍제동
1   2000.0        65           뉴캐슬       홍제원길 17  서울특별시 서대문구 홍제동
2   3000.0        55           뉴캐슬       홍제원길 17  서울특별시 서대문구 홍제동
3   3000.0        60  목련빌라(136-10)     홍제원길 15-6  서울특별시 서대문구 홍제동
4   2000.0        55     (156-405)  모래내로24길 9-12  서울특별시 서대문구 홍제동"
1141011900,16,54.42,4,1993,"   deposit  pricemon building          road             dong
0  11500.0        35     해냄빌라     증가로23가길 3  서울특별시 서대문구 북가좌동
1   1000.0        40     명진빌라    거북골로18나길 4  서울특별시 서대문구 북가좌동
2   6000.0        30     강산빌라   거북골로18나길 34  서울특별시 서대문구 북가좌동
3   2000.0        50     맨션은빈  증가로12가길 58-5  서울특별시 서대문구 북가좌동
4    100.0        50     연세빌라      연희로5길 70   서울특별시 서대문구 연희동"
1141011700,14,45.49,2,2016,"   deposit  pricemon       building          road             dong
0   1000.0        58           풀하우스  연희로10길 79-31   서울특별시 서대문구 연희동
1   3000.0        40          정원웰스빌     연희로39나길 7   서울특별시 서대문구 홍은동
2   1500.0        60            다영빌      증가로6길 45   서울특별시 서대문구 홍은동
3   2764.0        36  청년미래공동체주택(임대)    연희로41가길 33   서울특별시 서대문구 홍은동
4   2000.0        80         명진베스트빌    거북골로 210-5  서울특별시 서대문구 북가좌동"
1141011700,7,23.81,1,2002,"   deposit  pricemon  building         road            dong
0   7000.0        15      백산타운    연희로16길 32  서울특별시 서대문구 연희동
1    200.0        40      백산빌라  홍제천로 54-105  서울특별시 서대문구 연희동
2   6000.0        20       블루힐    신촌로7안길 23  서울특별시 서대문구 창천동
3    500.0        50  (400-17)    거북골로 4-14  서울특별시 서대문구 홍은동
4   3000.0        30   연세타운하우스     연희로2길 13  서울특별시 서대문구 창천동"
1141011600,8,26.88,4,2003,"   deposit  pricemon  building          road            dong
0   3000.0        50      스카이빌   신촌로7길 49-11  서울특별시 서대문구 창천동
1   3000.0        50      스카이빌   신촌로7길 49-11  서울특별시 서대문구 창천동
2   6000.0        30  (350-13)   연희로4길 13-21  서울특별시 서대문구 연희동
3   1000.0        50      아키빌2     신촌로7안길 12  서울특별시 서대문구 창천동
4  12000.0         5      우성빌라  홍제천로2길 30-25  서울특별시 서대문구 연희동"
