코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1141011700,20,65.87,4,2004,"   deposit   building          road            dong
0  15000.0      태리하우스       홍연2길 27  서울특별시 서대문구 연희동
1  23000.0  연희유지빌102동    홍제천로2길 112  서울특별시 서대문구 연희동
2   6500.0        미르빌  성산로22길 24-36  서울특별시 서대문구 창천동
3   6500.0        미르빌  성산로22길 24-36  서울특별시 서대문구 창천동
4  31000.0      명가보고빌      신촌로1길 65  서울특별시 서대문구 창천동",19560
1141011800,22,72.8,2,1990,"   deposit    building           road             dong
0   5000.0        일양빌라      백련사길 11-8   서울특별시 서대문구 홍은동
1  17000.0        서부빌라  연희로41가길 11-14   서울특별시 서대문구 홍은동
2  18000.0  남경빌리지(3-5)     증가로12나길 98  서울특별시 서대문구 북가좌동
3  22000.0        그린빌라     거북골로23길 70  서울특별시 서대문구 북가좌동
4  22000.0        그린빌라     거북골로23길 70  서울특별시 서대문구 북가좌동",13405
1141011900,18,60.305,2,2009,"   deposit       building          road             dong
0  18000.0            소망빌    증가로24마길 12  서울특별시 서대문구 북가좌동
1  22000.0         조은하이츠빌     증가로31길 30  서울특별시 서대문구 북가좌동
2  20000.0    동화빌라(3-126)  증가로24나길 24-5  서울특별시 서대문구 북가좌동
3  16000.0          이안쉐르빌   증가로20길 68-5  서울특별시 서대문구 북가좌동
4  21500.0  한양아트빌(328-46)  증가로29길 12-17  서울특별시 서대문구 북가좌동",20415
1141011100,13,42.98,5,2018,"   deposit building           road             dong
0  28000.0    수정쉐르빌        간호대로 41   서울특별시 서대문구 홍제동
1  27000.0     제니스빌      홍제원길 25-1   서울특별시 서대문구 홍제동
2  20600.0    수정쉐르빌        간호대로 41   서울특별시 서대문구 홍제동
3  33000.0    경복궁아침  북아현로22마길 21-1  서울특별시 서대문구 북아현동
4  33000.0    경복궁아침  북아현로22마길 21-1  서울특별시 서대문구 북아현동",28441.66667
1141011900,10,34.58,5,2007,"   deposit        building           road             dong
0  10000.0  세종빌리지2차(3-109)      증가로24마길 5  서울특별시 서대문구 북가좌동
1  14000.0      부성(346-21)     거북골로24길 33  서울특별시 서대문구 북가좌동
2  11000.0     한양빌라(366-9)  거북골로21길 10-10  서울특별시 서대문구 북가좌동
3  11000.0           (2-3)   증가로24가길 41-6  서울특별시 서대문구 북가좌동
4  15000.0           영주아트빌       불광천길 178  서울특별시 서대문구 북가좌동",11380
1141011900,16,52.09,3,2007,"   deposit       building          road             dong
0  17000.0    동화빌라(3-126)  증가로24나길 24-5  서울특별시 서대문구 북가좌동
1  17000.0    동화빌라(3-126)  증가로24나길 24-5  서울특별시 서대문구 북가좌동
2  20000.0    LG빌라(276-6)   증가로28길 18-3  서울특별시 서대문구 북가좌동
3  21000.0  명지월드빌(397-22)      가좌로 86-9   서울특별시 서대문구 홍은동
4  16000.0         명지하이츠빌      가좌로 86-5   서울특별시 서대문구 홍은동",17585
1141011900,16,52.8,2,1993,"   deposit     building         road             dong
0   2000.0       건영그린빌라   증가로32안길 60  서울특별시 서대문구 북가좌동
1   6000.0       (5-24)     명지대1라길 3  서울특별시 서대문구 남가좌동
2  16000.0         명성주택    명지대1다길 40  서울특별시 서대문구 남가좌동
3  18000.0  은성빌라(385-6)     응암로 15-5  서울특별시 서대문구 북가좌동
4   9000.0    현대(411-6)  증가로8길 68-20   서울특별시 서대문구 홍은동",13770
1141011900,19,61.74,4,1993,"   deposit      building        road             dong
0  15000.0        인성빌리지B   증가로23길 21  서울특별시 서대문구 북가좌동
1  15000.0          정원빌라  거북골로18가길 7  서울특별시 서대문구 북가좌동
2  15000.0  대도빌라(350-15)  거북골로23길 58  서울특별시 서대문구 북가좌동
3  13000.0        삼보빌라7차  연희로41가길 51   서울특별시 서대문구 홍은동
4  15000.0       백명그랜드빌라  거북골로24길 56  서울특별시 서대문구 북가좌동",16770
1141011100,13,43.68,2,2013,"   deposit building         road             dong
0  16000.0      그랜드     홍제내길 114   서울특별시 서대문구 홍제동
1  28000.0    이지라이프   홍제원길 15-12   서울특별시 서대문구 홍제동
2  28000.0    이지라이프   홍제원길 15-12   서울특별시 서대문구 홍제동
3  28000.0    이지라이프   홍제원길 15-12   서울특별시 서대문구 홍제동
4  30000.0     에코타운  북아현로22다길 17  서울특별시 서대문구 북아현동",16623
1141011900,12,38.1,4,1993,"   deposit      building          road             dong
0  12500.0  거성빌라(320-17)  거북골로22길 39-1  서울특별시 서대문구 북가좌동
1  13000.0        미도아트빌라    거북골로18길 30  서울특별시 서대문구 북가좌동
2  13000.0        미도아트빌라    거북골로18길 30  서울특별시 서대문구 북가좌동
3   9000.0        청수빌라1차    증가로12나길 52  서울특별시 서대문구 북가좌동
4  10000.0   충우주택(5-119)    증가로20길 7-2  서울특별시 서대문구 북가좌동",11935
1141011800,19,62.01,1,1985,"   deposit building         road            dong
0  12500.0     삼성빌라   연희로41길 167  서울특별시 서대문구 홍은동
1  13000.0     삼성빌라   연희로41길 167  서울특별시 서대문구 홍은동
2  11000.0     풍진빌라  홍은중앙로9나길 60  서울특별시 서대문구 홍은동
3  14000.0       금호      가좌로 123  서울특별시 서대문구 홍은동
4  20000.0     동진빌라    연희로36길 26  서울특별시 서대문구 연희동",12930.30952
1141011900,19,63.2,3,1995,"   deposit    building         road             dong
0  18500.0       배명하이츠   거북골로23길 21  서울특별시 서대문구 북가좌동
1  20000.0  백산하이츠빌라(나)   거북골로20길 68  서울특별시 서대문구 북가좌동
2  16000.0    삼성빌라(A동)   거북골로23길 39  서울특별시 서대문구 북가좌동
3  16000.0      태양아트빌라  거북골로14가길 18  서울특별시 서대문구 북가좌동
4  15000.0        현대빌라     응암로 15-9  서울특별시 서대문구 북가좌동",18402.5
1141011800,10,33.18,3,1991,"   deposit     building           road             dong
0  12000.0  미주빌라(3-123)  증가로24나길 24-15  서울특별시 서대문구 북가좌동
1  10000.0         해냄빌라      증가로23가길 3  서울특별시 서대문구 북가좌동
2  11000.0     크로버빌라-다동     연희로 261-46   서울특별시 서대문구 홍은동
3  13000.0         금성빌라      증가로31길 25  서울특별시 서대문구 북가좌동
4   5000.0     (188-86)      연희로41라길 5   서울특별시 서대문구 홍은동",9078
1141011100,9,29.98,3,2019,"   deposit      building       road            dong
0  24000.0  삼성캐슬(267-30)  세무서10길 16  서울특별시 서대문구 홍제동
1  25300.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
2  24000.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
3  26000.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
4  17500.0     (322-118)   모래내로 426  서울특별시 서대문구 홍제동",22782.13333
1141011700,26,84.39,4,2008,"   deposit       building           road             dong
0  20000.0  세종파크빌리지(3-72)     증가로24바길 19  서울특별시 서대문구 북가좌동
1  28000.0          금송힐스빌     연희로41길 173   서울특별시 서대문구 홍은동
2  23000.0        홍은골든빌-2       가좌로 66-5   서울특별시 서대문구 홍은동
3  26000.0          에덴쉐르빌  연희로26가길 19-12   서울특별시 서대문구 연희동
4  30000.0       (140-12)    연희로28길 51-8   서울특별시 서대문구 연희동",25123.33333
1141011900,11,37.95,3,2014,"   deposit building           road             dong
0  15000.0   비주얼아트빌     거북골로20길 49  서울특별시 서대문구 북가좌동
1  23000.0    유일빌리지     거북골로24길 30  서울특별시 서대문구 북가좌동
2  23000.0    유일빌리지     거북골로24길 30  서울특별시 서대문구 북가좌동
3  17000.0    하늘드리움      증가로32길 57  서울특별시 서대문구 북가좌동
4  20000.0      리젠트  거북골로20길 53-23  서울특별시 서대문구 북가좌동",17554
1141011900,17,56.38,3,1992,"   deposit      building          road             dong
0  15000.0          현대빌라      응암로 15-9  서울특별시 서대문구 북가좌동
1  23000.0  대도빌라(350-15)    거북골로23길 58  서울특별시 서대문구 북가좌동
2  12000.0          송재빌라  거북골로23길 58-7  서울특별시 서대문구 북가좌동
3  16000.0      삼성빌라(A동)    거북골로23길 39  서울특별시 서대문구 북가좌동
4  20000.0    백산하이츠빌라(나)    거북골로20길 68  서울특별시 서대문구 북가좌동",15784.21429
1141011800,15,48.73,2,1981,"   deposit   building           road            dong
0   9000.0    (8-105)      홍은중앙로 136  서울특별시 서대문구 홍은동
1  15000.0       동진빌라      연희로36길 26  서울특별시 서대문구 연희동
2  13000.0  (265-397)      연희로 335-7  서울특별시 서대문구 홍은동
3  16000.0   (187-70)  연희로11아길 12-20  서울특별시 서대문구 연희동
4  16000.0       동보빌라      연희로 44-27  서울특별시 서대문구 연희동",10295
1141011900,9,28.65,6,2019,"   deposit building       road             dong
0  22000.0     주현주택    응암로 101  서울특별시 서대문구 북가좌동
1  23000.0     주현주택    응암로 101  서울특별시 서대문구 북가좌동
2  25000.0    더-아무르  가재울미래로 15  서울특별시 서대문구 남가좌동
3  23000.0     주현주택    응암로 101  서울특별시 서대문구 북가좌동
4  22000.0     주현주택    응암로 101  서울특별시 서대문구 북가좌동",22285.2381
1141011900,19,63.01,3,2006,"   deposit     building          road             dong
0  20000.0  LG빌라(276-6)   증가로28길 18-3  서울특별시 서대문구 북가좌동
1  20000.0      에코빌(3차)     증가로28길 21  서울특별시 서대문구 북가좌동
2  17000.0  동화빌라(3-126)  증가로24나길 24-5  서울특별시 서대문구 북가좌동
3  17000.0  동화빌라(3-126)  증가로24나길 24-5  서울특별시 서대문구 북가좌동
4  16000.0       정원빌라D동  증가로24길 29-38  서울특별시 서대문구 북가좌동",18518
1141011700,20,65.13,1,1991,"   deposit building          road            dong
0  20000.0     거평빌라        증가로 69  서울특별시 서대문구 연희동
1  13000.0     거평빌라        증가로 69  서울특별시 서대문구 연희동
2  24000.0    엘리트빌라        증가로 45  서울특별시 서대문구 연희동
3  13000.0     유림빌라  연희로41길 69-28  서울특별시 서대문구 홍은동
4  10000.0     동인빌라    백련사길 28-19  서울특별시 서대문구 홍은동",19080.83333
1141011700,17,57.6,2,2002,"   deposit building        road            dong
0   2500.0     연훈빌라  연희로8길 20-6  서울특별시 서대문구 연희동
1   2200.0     은지빌라    연희로 93-8  서울특별시 서대문구 연희동
2  24000.0   연희그린빌라    연희로12길 8  서울특별시 서대문구 연희동
3  22000.0    연세파크빌   성산로14길 31  서울특별시 서대문구 연희동
4  19000.0  코디골드하우스   연희로18안길 5  서울특별시 서대문구 연희동",13358
1141011800,9,28.875,2,2015,"   deposit  building          road             dong
0  16900.0     위일리츠빌  증가로10길 82-27   서울특별시 서대문구 홍은동
1  17000.0  카리스글로리아2   증가로25길 21-5  서울특별시 서대문구 북가좌동
2  17500.0     대상데코빌      응암로5길 13  서울특별시 서대문구 북가좌동
3  20000.0      엘렌시아      불광천길 156  서울특별시 서대문구 북가좌동
4  12000.0     골드클래스        명지길 71   서울특별시 서대문구 홍은동",15466.64
1141011900,18,59.58,4,1993,"   deposit      building        road             dong
0  15000.0          정원빌라  거북골로18가길 7  서울특별시 서대문구 북가좌동
1  15000.0        인성빌리지B   증가로23길 21  서울특별시 서대문구 북가좌동
2  15000.0  대도빌라(350-15)  거북골로23길 58  서울특별시 서대문구 북가좌동
3  13000.0        삼보빌라7차  연희로41가길 51   서울특별시 서대문구 홍은동
4  15000.0       백명그랜드빌라  거북골로24길 56  서울특별시 서대문구 북가좌동",16180
1141011100,10,34.29,3,1994,"   deposit building         road             dong
0  12000.0     영화빌라     홍제원6길 41   서울특별시 서대문구 홍제동
1  11000.0     대주빌라    홍제원6안길 24   서울특별시 서대문구 홍제동
2  12000.0  동원하이츠빌라   통일로37나길 18   서울특별시 서대문구 홍제동
3  12000.0  동원하이츠빌라   통일로37나길 18   서울특별시 서대문구 홍제동
4  17000.0     초원빌라  북아현로22마길 80  서울특별시 서대문구 북아현동",11427.1
1141011800,7,21.955,2,2017,"   deposit    building           road            dong
0  15000.0   미소지움 103동   홍은중앙로9길 82-1  서울특별시 서대문구 홍은동
1  15000.0   미소지움 103동   홍은중앙로9길 82-1  서울특별시 서대문구 홍은동
2  13000.0      홍은그랜드빌  홍은중앙로9나길 55-5  서울특별시 서대문구 홍은동
3  18000.0  연희궁의아침(천동)      연희로10길 24  서울특별시 서대문구 연희동
4  19500.0  연희궁의아침(천동)      연희로10길 24  서울특별시 서대문구 연희동",14274
1141011600,18,59.19,2,2002,"   deposit building          road            dong
0   6400.0      미르빌  성산로22길 24-36  서울특별시 서대문구 창천동
1   2500.0     연훈빌라    연희로8길 20-6  서울특별시 서대문구 연희동
2  22000.0    연세파크빌     성산로14길 31  서울특별시 서대문구 연희동
3  19000.0  코디골드하우스     연희로18안길 5  서울특별시 서대문구 연희동
4  24000.0   연희그린빌라      연희로12길 8  서울특별시 서대문구 연희동",8739.5
1141011700,12,38.16,1,2001,"   deposit  building          road            dong
0   5000.0   연흥가나안빌라    홍제천로 54-77  서울특별시 서대문구 연희동
1  12000.0      우성빌라  홍제천로2길 30-25  서울특별시 서대문구 연희동
2  11000.0      우성빌라  홍제천로2길 30-25  서울특별시 서대문구 연희동
3  12000.0       인준빌    연희로8길 5-11  서울특별시 서대문구 연희동
4  10000.0  (519-70)      홍제천로4길 6  서울특별시 서대문구 연희동",7359.166667
1141011900,16,53.3,3,2013,"   deposit       building          road             dong
0  23000.0          한양아트빌  증가로32안길 31-7  서울특별시 서대문구 북가좌동
1  21000.0          위산렉스빌  증가로21길 37-13  서울특별시 서대문구 북가좌동
2  25000.0         대원아트빌6      응암로5길 15  서울특별시 서대문구 북가좌동
3  25000.0  더플레이스(339-22)  증가로32안길 57-6  서울특별시 서대문구 북가좌동
4  17000.0            조은집   연희로39길 31-5   서울특별시 서대문구 홍은동",21347
1141011900,18,57.95,2,2005,"   deposit      building          road             dong
0  20000.0         삼성쉐르빌  증가로29길 12-40  서울특별시 서대문구 북가좌동
1  20000.0  신안월드(315-17)  거북골로20길 9-12  서울특별시 서대문구 북가좌동
2  28000.0         수정아트빌  거북골로21길 22-7  서울특별시 서대문구 북가좌동
3  16000.0          푸른주택    증가로 197-22  서울특별시 서대문구 북가좌동
4  16000.0         이안쉐르빌   증가로20길 68-5  서울특별시 서대문구 북가좌동",18957
1141012000,24,80.03,2,2003,"   deposit building           road             dong
0  20000.0    효림빌리지      증가로29길 23  서울특별시 서대문구 북가좌동
1  20000.0     길훈맨션     증가로20나길 28  서울특별시 서대문구 북가좌동
2  18000.0   그렌데일빌라  거북골로21길 22-10  서울특별시 서대문구 북가좌동
3  18050.0   그렌데일빌라  거북골로21길 22-10  서울특별시 서대문구 북가좌동
4  18000.0     대림빌라      증가로24마길 1  서울특별시 서대문구 북가좌동",20233
1141011600,15,51.07,3,2002,"   deposit building           road            dong
0  19000.0     세진빌라       신촌로3길 41  서울특별시 서대문구 창천동
1  16000.0     백산빌라    홍제천로 54-105  서울특별시 서대문구 연희동
2  20000.0    샬롬아트빌  연희로10가길 51-28  서울특별시 서대문구 연희동
3  27000.0       서림      신촌로3가길 13  서울특별시 서대문구 창천동
4  15200.0    무지개타운       연희로2길 34  서울특별시 서대문구 창천동",14982.66667
1141011100,9,29.24,3,2017,"   deposit      building       road            dong
0  17500.0     (322-118)   모래내로 426  서울특별시 서대문구 홍제동
1  26000.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
2  25300.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
3  24000.0           뉴씨엘  통일로37길 27  서울특별시 서대문구 홍제동
4  24000.0  삼성캐슬(267-30)  세무서10길 16  서울특별시 서대문구 홍제동",19985.33333
1141011100,11,36.12,3,2018,"   deposit      building        road            dong
0  23500.0         장성아트빌  홍제원6길 14-1  서울특별시 서대문구 홍제동
1  24000.0  삼성캐슬(267-30)   세무서10길 16  서울특별시 서대문구 홍제동
2  24000.0           뉴씨엘   통일로37길 27  서울특별시 서대문구 홍제동
3  25300.0           뉴씨엘   통일로37길 27  서울특별시 서대문구 홍제동
4  26000.0           뉴씨엘   통일로37길 27  서울특별시 서대문구 홍제동",23612.8
1141011900,20,65.84,2,2003,"   deposit       building           road             dong
0  21000.0          한진그랑빌     증가로24가길 25  서울특별시 서대문구 북가좌동
1  18000.0         그렌데일빌라  거북골로21길 22-10  서울특별시 서대문구 북가좌동
2  18050.0         그렌데일빌라  거북골로21길 22-10  서울특별시 서대문구 북가좌동
3  15000.0           렉스빌2     증가로24마길 16  서울특별시 서대문구 북가좌동
4  17000.0  드림아트빌(80-119)  거북골로18나길 27-8  서울특별시 서대문구 북가좌동",19911.7
1141011700,18,59.98,3,2001,"   deposit      building         road            dong
0  17000.0  임탑빌라(520-86)   홍제천로 54-43  서울특별시 서대문구 연희동
1  19000.0  임탑빌라(520-86)   홍제천로 54-43  서울특별시 서대문구 연희동
2  16000.0          백산빌라  홍제천로 54-105  서울특별시 서대문구 연희동
3  20000.0       연희궁빌라3차    홍제천로4길 20  서울특별시 서대문구 연희동
4  27000.0            서림    신촌로3가길 13  서울특별시 서대문구 창천동",18304.33333
1141011800,11,37,3,2018,"   deposit building         road             dong
0  30000.0    서경팰리스     증가로6길 40   서울특별시 서대문구 홍은동
1  30000.0    서경팰리스     증가로6길 40   서울특별시 서대문구 홍은동
2  22500.0   블루스카이빌  연희로39길 47-1   서울특별시 서대문구 홍은동
3  24000.0   블루스카이빌  연희로39길 47-1   서울특별시 서대문구 홍은동
4  20000.0    이헌빌라트    증가로23가길 1  서울특별시 서대문구 북가좌동",29050
1141011800,12,39.88,4,2018,"   deposit building            road            dong
0  24500.0   블루스카이빌     연희로39길 47-1  서울특별시 서대문구 홍은동
1  16000.0    정원웰스빌       연희로39나길 7  서울특별시 서대문구 홍은동
2  18000.0     에비앙빌  홍은중앙로9나길 71-11  서울특별시 서대문구 홍은동
3  20000.0    현대드림빌        통일로48길 9  서울특별시 서대문구 홍은동
4  15000.0   인산엘르빌B       연희로39가길 3  서울특별시 서대문구 홍은동",22985
1141011100,20,65.05,2,1991,"   deposit  building          road             dong
0  15000.0  (1-1171)  북아현로22길 74-1  서울특별시 서대문구 북아현동
1  20000.0    서강빌라2동   통일로27길 15-1   서울특별시 서대문구 홍제동
2  18000.0      대흥주택    세무서7길 12-6   서울특별시 서대문구 홍제동
3  15500.0  (356-56)    모래내로21길 31   서울특별시 서대문구 홍제동
4  22000.0    동아아트맨션    북아현로22길 34  서울특별시 서대문구 북아현동",15971.66667
1141011900,26,84.64,5,2003,"   deposit        building         road             dong
0  20000.0           우창골드빌  증가로25길 6-13  서울특별시 서대문구 북가좌동
1  20000.0            나성빌라   거북골로20길 46  서울특별시 서대문구 북가좌동
2  19500.0         한양아트빌A동   거북골로24길 16  서울특별시 서대문구 북가좌동
3  20000.0  정우베스트빌(286-20)    증가로 199-5  서울특별시 서대문구 북가좌동
4  20000.0            데미안빌     모래내로 342   서울특별시 서대문구 홍은동",18685
1141011800,19,62.07,-1,1986,"   deposit     building           road             dong
0   4500.0     미성빌라(2동)     연희로41라길 13   서울특별시 서대문구 홍은동
1  20000.0      삼성연희궁빌라    성산로17길 7-26   서울특별시 서대문구 연희동
2   6000.0      (364-3)    증가로20길 30-8  서울특별시 서대문구 남가좌동
3   7500.0     (712-19)         홍연길 52   서울특별시 서대문구 연희동
4  12500.0  황제빌라(321-1)  거북골로22길 49-21  서울특별시 서대문구 북가좌동",7447
1141011700,24,78.87,3,2002,"   deposit building         road            dong
0  30000.0    연희파크빌    증가로2안길 48  서울특별시 서대문구 연희동
1  19000.0     기정빌라  연희로8길 28-49  서울특별시 서대문구 연희동
2  25000.0     동림주택       명지길 13  서울특별시 서대문구 홍은동
3   7000.0     백산주택    거북골로 7-10  서울특별시 서대문구 홍은동
4  16000.0      스타빌   연희로33가길 20  서울특별시 서대문구 연희동",26810
1141011700,21,68.85,3,2003,"   deposit      building        road            dong
0  16000.0           스타빌  연희로33가길 20  서울특별시 서대문구 연희동
1  25000.0          동림주택      명지길 13  서울특별시 서대문구 홍은동
2  27000.0            서림   신촌로3가길 13  서울특별시 서대문구 창천동
3  19000.0  임탑빌라(520-86)  홍제천로 54-43  서울특별시 서대문구 연희동
4  17000.0  임탑빌라(520-86)  홍제천로 54-43  서울특별시 서대문구 연희동",20840
1141011100,13,42.62,2,1995,"   deposit      building          road             dong
0  12000.0    현대빌라(19-6)   통일로28길 19-7   서울특별시 서대문구 홍제동
1  16000.0       (1-341)   북아현로22마길 28  서울특별시 서대문구 북아현동
2  16000.0       (1-341)   북아현로22마길 28  서울특별시 서대문구 북아현동
3  10500.0      (279-25)   세검정로 100-14   서울특별시 서대문구 홍제동
4   8000.0  현대빌라(104-25)  통일로32길 29-10   서울특별시 서대문구 홍제동",12378.5
1141011700,9,30.57,4,2011,"   deposit building        road            dong
0   9500.0  (78-18)  연희로25길 4-5  서울특별시 서대문구 연희동
1  12000.0    세명그린빌    포방터2길 27  서울특별시 서대문구 홍은동
2   4082.0  해담하우스가동     명지대길 98  서울특별시 서대문구 홍은동
3  16000.0    공간하우스    증가로8길 74  서울특별시 서대문구 홍은동
4  13000.0  Y-HOUSE   성산로17길 20  서울특별시 서대문구 연희동",11197.82
1141011800,13,43.14,1,1992,"   deposit      building          road             dong
0   6000.0      (414-28)   증가로6길 62-28   서울특별시 서대문구 홍은동
1   9500.0       (8-586)       포방터8길 6   서울특별시 서대문구 홍은동
2  10000.0       (325-9)  가좌로2안길 37-12   서울특별시 서대문구 홍은동
3  11000.0          대우빌라  증가로20가길 73-7  서울특별시 서대문구 북가좌동
4   9000.0  조은빌라(11-337)    홍은중앙로5길 39   서울특별시 서대문구 홍은동",8205
1141011700,11,35.4,2,1991,"   deposit building          road            dong
0   3700.0     연희빌라    홍제천로2가길 14  서울특별시 서대문구 연희동
1   3700.0     연희빌라    홍제천로2가길 14  서울특별시 서대문구 연희동
2  12000.0  (431-4)    연희로11가길 58  서울특별시 서대문구 연희동
3   9000.0  (156-9)  연희로33가길 6-21  서울특별시 서대문구 연희동
4   9000.0  (156-9)  연희로33가길 6-21  서울특별시 서대문구 연희동",7836.1
1141011900,17,56.49,2,2018,"   deposit  building          road             dong
0  28000.0       파크원    증가로32안길 19  서울특별시 서대문구 북가좌동
1  28000.0       파크원    증가로32안길 19  서울특별시 서대문구 북가좌동
2  27000.0  해피타운(C동)  거북골로20길 9-13  서울특별시 서대문구 북가좌동
3  30000.0     첼라넥스빌    증가로32안길 56  서울특별시 서대문구 북가좌동
4  30000.0     태양아트빌    증가로6길 12-1  서울특별시 서대문구 남가좌동",23756.66667
1141011800,15,49.44,3,2008,"   deposit       building         road            dong
0  16000.0         명지하이츠빌     가좌로 86-5  서울특별시 서대문구 홍은동
1  21000.0  명지월드빌(397-22)     가좌로 86-9  서울특별시 서대문구 홍은동
2  12000.0          성재캐슬빌  연희로33가길 6-3  서울특별시 서대문구 연희동
3  20000.0             토천    연희로28길 14  서울특별시 서대문구 연희동
4  22000.0        (48-18)    연희로14길 29  서울특별시 서대문구 연희동",16290
